gene1,gene2,combined_score
CCT4,EIF2S1,793
CCT4,EIF3I,819
CCT4,GLRX3,708
CCT4,HSP90AA1,783
CCT4,HSP90AB1,946
CCT4,HSPA4,849
CCT4,HSPA8,929
CCT4,HSPA9,731
CCT4,HSPE1,893
CCT4,KPNB1,721
CCT4,PFDN1,975
CCT4,PFDN2,974
CCT4,PFDN4,974
CCT4,PFDN5,995
CCT4,PFDN6,980
CCT4,PSMA1,771
CCT4,PSMA2,843
CCT4,PSMA3,802
CCT4,PSMA5,855
CCT4,PSMA6,766
CCT4,PSMA7,827
CCT4,PSMD14,793
CCT4,PTGES3,945
CCT4,RAN,808
CCT4,RPLP0,826
CCT4,RPS12,713
CCT4,RUVBL1,841
CCT4,RUVBL2,746
CCT4,SLC25A3,825
CCT4,STIP1,953
CCT4,STK24,994
CCT4,TCP1,999
CCT4,TUBA1A,733
CCT4,TUBA1C,713
CCT4,TUBA4A,704
CCT4,TUBB,928
CCT4,TUBB4B,751
CCT4,VBP1,972
CCT5,CCT6A,999
CCT5,CCT7,999
CCT5,CDC37,928
CCT5,DDB1,841
CCT5,DNAJB11,857
CCT5,EIF2S1,866
CCT5,EIF3I,784
CCT5,GNB1,997
CCT5,HSP90AA1,868
CCT5,HSP90AB1,959
CCT5,HSPA4,799
CCT5,HSPA5,727
CCT5,HSPA8,948
CCT5,HSPE1,875
CCT5,KPNB1,732
CCT5,PFDN1,945
CCT5,PFDN2,965
CCT5,PFDN4,965
CCT5,PFDN5,965
CCT5,PFDN6,955
CCT5,PSMA2,737
CCT5,PSMA3,806
CCT5,PSMA5,727
CCT5,PSMA6,737
CCT5,PSMA7,774
CCT5,PSMD14,759
CCT5,PTGES3,938
CCT5,RAN,825
CCT5,RPLP0,716
CCT5,RUVBL1,864
CCT5,RUVBL2,705
CCT5,STIP1,978
CCT5,STK24,994
CCT5,TCP1,999
CCT5,TUBA1A,731
CCT5,TUBB,866
CCT5,TUBB4B,722
CCT5,VBP1,962
CCT5,VCP,747
CCT6A,CCT7,999
CCT6A,CDC37,931
CCT6A,DNAJB11,830
CCT6A,EIF2S1,836
CCT6A,HSP90AA1,839
CCT6A,HSP90AB1,924
CCT6A,HSPA4,761
CCT6A,HSPA8,872
CCT6A,HSPA9,752
CCT6A,HSPD1,871
CCT6A,HSPE1,880
CCT6A,PFDN1,958
CCT6A,PFDN2,977
CCT6A,PFDN4,931
CCT6A,PFDN5,990
CCT6A,PFDN6,970
CCT6A,PSMD14,747
CCT6A,PTGES3,947
CCT6A,RAN,795
CCT6A,RUVBL1,751
CCT6A,STIP1,931
CCT6A,STK24,994
CCT6A,STRN,716
CCT6A,TCP1,999
CCT6A,TUBA1A,710
CCT6A,TUBA1C,808
CCT6A,TUBB,930
CCT6A,VBP1,975
CCT6A,VDAC1,828
CCT7,CDC37,931
CCT7,DNAJB11,814
CCT7,EIF2S1,763
CCT7,EIF3I,833
CCT7,HSP90AA1,849
CCT7,HSP90AB1,956
CCT7,HSPA4,772
CCT7,HSPA5,783
CCT7,HSPA8,922
CCT7,HSPE1,862
CCT7,KPNB1,769
CCT7,PFDN1,964
CCT7,PFDN2,969
CCT7,PFDN4,971
CCT7,PFDN5,981
CCT7,PFDN6,956
CCT7,PSMA2,768
CCT7,PSMA3,774
CCT7,PSMA5,819
CCT7,PSMA7,753
CCT7,PSMC3,798
CCT7,PSMC5,765
CCT7,PSMD14,746
CCT7,PTGES3,946
CCT7,RAN,726
CCT7,RPLP0,819
CCT7,RPS12,756
CCT7,RUVBL1,880
CCT7,RUVBL2,802
CCT7,STIP1,964
CCT7,STK24,994
CCT7,TCP1,999
CCT7,TUBA1A,854
CCT7,TUBA1C,722
CCT7,TUBB,946
CCT7,TUBB4B,739
CCT7,VBP1,966
CCT7,WDR77,744
CD109,CD9,728
CD109,TGFB1,884
CD14,CSF1R,803
CD14,FCER1G,718
CD14,HSPD1,762
CD14,ITGB2,805
CD14,LBP,991
CD14,S100A8,746
CD14,S100A9,767
CD151,CD44,778
CD151,CD63,939
CD151,CD82,770
CD151,CD9,923
CD151,GP5,994
CD151,HSP90AA1,834
CD151,HSP90AB1,834
CD151,HSPA4,705
CD151,ITGA5,780
CD151,ITGA6,962
CD151,ITGB1,949
CD151,PLEC,988
CD226,FCGR3A,726
CD226,ITGB2,970
CD226,NCAM1,701
CD226,PVR,999
CD248,FN1,968
CD34,CD36,739
CD34,CD44,912
CD34,CD99,852
CD34,CDH5,880
CD34,CRKL,728
CD34,CSF1R,746
CD34,CXCL12,856
CD34,ENG,919
CD34,FCGR3A,816
CD34,FN1,960
CD34,GYPA,793
CD34,ICAM1,844
CD34,ITGA2B,859
CD34,ITGA5,731
CD34,ITGB1,887
CD34,LYVE1,716
CD34,MCAM,789
CD34,MMP9,710
CD34,MPO,735
CD34,NCAM1,821
CD34,PDGFRB,729
CD34,PECAM1,940
CD34,PODXL,805
CD34,PPIF,738
CD34,PSMA7,799
CD34,PTPRC,919
CD34,SELL,999
CD34,SELP,832
CD34,SPN,811
CD34,TFRC,728
CD34,TGFB1,787
CD34,VCAM1,896
CD34,VDAC1,734
CD34,VWF,849
CD36,CD44,714
CD36,CD47,994
CD36,CD9,902
CD36,COL1A1,720
CD36,COMP,953
CD36,FABP5,770
CD36,FCER1G,734
CD36,FCGR3A,928
CD36,FN1,702
CD36,GOT2,860
CD36,GP1BA,702
CD36,GP5,991
CD36,GP6,878
CD36,GP9,859
CD36,GYPA,839
CD36,HMGB1,789
CD36,ICAM1,806
CD36,ITGA2B,952
CD36,ITGAV,875
CD36,ITGB1,864
CD36,ITGB2,809
CD36,ITGB3,861
CD36,LPL,877
CD36,LRP1,742
CD36,LYN,987
CD36,NCAM1,716
CD36,PCSK9,745
CD36,PECAM1,851
CD36,PLIN1,815
CD36,PROCR,832
CD36,PTPRC,770
CD36,S100A9,806
CD36,SELP,861
CD36,SRC,720
CD36,THBS1,999
CD36,THBS2,995
CD36,THBS3,928
CD36,THBS4,960
CD36,VAMP7,703
CD36,VCAM1,771
CD36,VWF,803
CD44,CD47,702
CD44,CD59,737
CD44,CD63,747
CD44,CD9,985
CD44,CDC42,987
CD44,CDH1,927
CD44,CDH2,840
CD44,COL1A1,987
CD44,COL6A1,926
CD44,COL6A2,921
CD44,COL6A3,921
CD44,CXCL12,961
CD44,ENG,896
CD44,FCGR3A,746
CD44,FGFR1,848
CD44,FN1,999
CD44,GAPDH,745
CD44,GPC1,876
CD44,GPNMB,785
CD44,HSP90AA1,779
CD44,HSP90AB1,780
CD44,HSPG2,802
CD44,ICAM1,995
CD44,ICAM2,851
CD44,IGFBP3,739
CD44,ITGA2,727
CD44,ITGA2B,702
CD44,ITGA5,785
CD44,ITGA6,743
CD44,ITGAV,850
CD44,ITGB1,957
CD44,ITGB2,879
CD44,ITGB3,838
CD44,LAMA2,945
CD44,LAMA4,925
CD44,LAMB1,923
CD44,LAMB2,909
CD44,LAMC1,922
CD44,LGALS3,904
CD44,LPL,700
CD44,LYVE1,839
CD44,MCAM,700
CD44,MIF,863
CD44,MMP2,971
CD44,MMP9,998
CD44,MSN,996
CD44,NCAM1,712
CD44,NID1,991
CD44,PDGFRB,825
CD44,PECAM1,949
CD44,PKM,965
CD44,PRG4,796
CD44,PTPRC,931
CD44,RHOA,783
CD44,S100A8,887
CD44,SDC1,927
CD44,SELL,998
CD44,SELP,993
CD44,SLC3A2,764
CD44,SPN,927
CD44,SPP1,999
CD44,SRC,972
CD44,SRGN,966
CD44,TGFB1,747
CD44,THBS1,767
CD44,TIMP1,922
CD44,VCAM1,994
CD44,VCAN,996
CD44,VIM,809
CD44,VTN,863
CD46,CD55,834
CD46,CD59,967
CD46,CD9,744
CD46,CFB,724
CD46,CFHR3,720
CD46,CFHR5,720
CD46,CFI,980
CD46,MSN,985
CD46,SERPING1,755
CD47,CD9,736
CD47,COMP,955
CD47,FN1,703
CD47,GYPA,940
CD47,ITGAV,773
CD47,ITGB1,812
CD47,ITGB2,701
CD47,ITGB3,794
CD47,PECAM1,700
CD47,PTPRC,977
CD47,THBS1,999
CD47,THBS2,978
CD47,THBS3,933
CD47,THBS4,960
CD55,CD59,988
CD55,CFB,801
CD55,CFP,708
CD55,ICAM1,916
CD55,SERPING1,717
CD58,ICAM1,996
CD58,ITGB2,778
CD58,PTPRC,708
CD59,CD9,718
CD59,CFH,830
CD59,CFP,701
CD59,CLU,733
CD59,SERPING1,776
CD59,VTN,809
CD5L,HSPA5,769
CD63,CD82,987
CD63,CD9,994
CD63,ENG,726
CD63,FLOT1,949
CD63,FLOT2,741
CD63,FN1,710
CD63,GAPDH,756
CD63,HSP90AA1,829
CD63,HSP90AB1,829
CD63,HSPA4,981
CD63,HSPA8,774
CD63,ICAM1,775
CD63,ITGA2B,736
CD63,ITGB1,997
CD63,LAMP1,986
CD63,LAMP2,992
CD63,LGALS3,764
CD63,MPO,758
CD63,PDCD6IP,836
CD63,RAB27A,840
CD63,RAB27B,857
CD63,RAB5B,727
CD63,SDCBP,996
CD63,SELP,907
CD63,TFRC,721
CD63,TIMP1,998
CD63,TSG101,998
CD63,TSPAN2,732
CD63,VWF,725
CD82,CD9,983
CD82,TSG101,834
CD9,CDH1,759
CD9,DPP4,882
CD9,FLOT1,871
CD9,FN1,711
CD9,HSP90AA1,871
CD9,HSP90AB1,821
CD9,HSPA4,947
CD9,HSPA8,753
CD9,ICAM1,912
CD9,ITGA2B,814
CD9,ITGA5,826
CD9,ITGA6,871
CD9,ITGAV,718
CD9,ITGB1,989
CD9,ITGB3,806
CD9,LGALS3BP,736
CD9,PDCD6IP,808
CD9,PECAM1,827
CD9,SDCBP,899
CD9,SLC3A2,750
CD9,TFRC,825
CD9,TSG101,995
CD9,TSPAN9,761
CD9,VAMP3,797
CD9,VCAM1,759
CD93,MBL2,810
CD93,PECAM1,792
CD99,ENO2,813
CD99,ICAM1,976
CD99,NCAM1,729
CD99,PECAM1,778
CD99,PTPRC,743
CD99,SPN,725
CDC37,DNAJB11,756
CDC37,HSP90AA1,999
CDC37,HSP90AB1,999
CDC37,HSP90B1,973
CDC37,HSPA4,995
CDC37,HSPA8,902
CDC37,PTGES3,997
CDC37,RUVBL1,736
CDC37,RUVBL2,732
CDC37,SRC,899
CDC37,STIP1,995
CDC37,TCP1,929
CDC42,CDC42BPB,923
CDC42,CDH1,861
CDC42,CDH2,855
CDC42,CFL1,930
CDC42,CLIP1,979
CDC42,CTTN,938
CDC42,CYFIP1,809
CDC42,DIAPH1,776
CDC42,FLNA,976
CDC42,FN1,743
CDC42,GDI1,791
CDC42,GNB1,782
CDC42,GRB2,922
CDC42,ILK,847
CDC42,INF2,853
CDC42,IQGAP2,999
CDC42,ITGB1,769
CDC42,LYN,731
CDC42,MAPK14,968
CDC42,MMP9,726
CDC42,MSN,769
CDC42,MYL6,907
CDC42,MYL9,726
CDC42,PARVB,739
CDC42,PFN1,868
CDC42,PLEK,847
CDC42,PPP1R12A,780
CDC42,RAC2,943
CDC42,RAP1B,765
CDC42,RHOA,955
CDC42,RHOC,886
CDC42,SRC,991
CDC42,STK24,948
CDC42,SYK,768
CDC42,TFRC,738
CDC42,TLN1,789
CDC42,TUBA1A,934
CDC42,TUBA1C,936
CDC42,TUBA4A,931
CDC42,TUBA8,925
CDC42,VASP,991
CDC42,VCL,739
CDC42,WAS,999
CDC42,WASF2,934
CDC42,WIPF1,989
CDC42,YWHAZ,754
CDH1,CDH11,774
CDH1,CDH2,995
CDH1,CDH5,985
CDH1,CORO1C,781
CDH1,CTTN,831
CDH1,CXCL12,726
CDH1,DSP,761
CDH1,ETF1,800
CDH1,F11R,921
CDH1,FGFR1,885
CDH1,FLOT1,926
CDH1,FLOT2,951
CDH1,FN1,873
CDH1,GAPDH,855
CDH1,ITGA6,844
CDH1,ITGB1,856
CDH1,JUP,999
CDH1,KRT19,747
CDH1,KRT8,826
CDH1,MMP2,791
CDH1,MMP9,957
CDH1,NCSTN,806
CDH1,RHOA,751
CDH1,RPL22,813
CDH1,RPLP0,848
CDH1,RPS12,801
CDH1,S100A8,944
CDH1,SRC,988
CDH1,TGFB1,841
CDH1,TJP2,772
CDH1,VCL,996
CDH1,VIM,892
CDH11,CDH13,759
CDH11,CDH2,958
CDH11,CDH6,724
CDH11,JUP,803
CDH2,CDH5,898
CDH2,CDH6,833
CDH2,CTTN,798
CDH2,DSP,823
CDH2,FGFR1,946
CDH2,FN1,860
CDH2,GAPDH,808
CDH2,ITGA5,712
CDH2,ITGB1,818
CDH2,JUP,975
CDH2,MMP2,834
CDH2,MMP9,787
CDH2,NCAM1,967
CDH2,RHOA,779
CDH2,SRC,773
CDH2,TGFB1,738
CDH2,VCL,939
CDH2,VIM,785
CDH5,DSP,867
CDH5,ENG,879
CDH5,ESAM,850
CDH5,F11R,797
CDH5,FN1,704
CDH5,ICAM1,719
CDH5,JUP,893
CDH5,LYVE1,707
CDH5,MCAM,703
CDH5,PECAM1,999
CDH5,PTPRB,982
CDH5,PTPRC,806
CDH5,PTPRJ,811
CDH5,SRC,826
CDH5,VCAM1,806
CDH5,VCL,975
CDH5,VWF,881
CDH5,WARS1,850
CDSN,CSTA,708
CDSN,DSC1,997
CDSN,DSG1,995
CDSN,FLG,737
CDSN,FLG2,790
CDSN,HLA-C,845
CDSN,TGM1,800
CDSN,TGM3,711
CES1,CTSA,723
CES1,ESD,795
CES1,GUSB,981
CES1,MGLL,808
CES1,MPO,939
CETP,CLU,887
CETP,HPR,815
CETP,LCAT,987
CETP,LPA,932
CETP,LPL,940
CETP,PCSK9,782
CETP,PCYOX1,773
CETP,PLTP,851
CETP,PON1,968
CETP,SAA1,783
CETP,SAA2,763
CFB,CFD,997
CFB,CFH,961
CFB,CFHR1,921
CFB,CFHR3,945
CFB,CFHR4,815
CFB,CFHR5,822
CFB,CFI,970
CFB,CFP,992
CFB,SERPINA1,725
CFB,SERPING1,880
CFD,CFP,845
CFD,RETN,905
CFH,CFHR1,910
CFH,CFHR3,876
CFH,CFI,999
CFH,CFP,873
CFH,EFEMP1,786
CFH,F2,703
CFH,F5,736
CFH,FCN1,725
CFH,FCN2,734
CFH,FCN3,749
CFH,HP,727
CFH,HTRA1,781
CFH,KLKB1,789
CFH,MASP1,778
CFH,MASP2,776
CFH,MBL2,839
CFH,PTX3,913
CFH,SERPING1,722
CFH,SPP1,703
CFH,VTN,934
CFHR1,CFHR2,890
CFHR1,CFHR3,898
CFHR1,CFHR5,746
CFHR1,CFI,861
CFHR1,CFP,717
CFHR2,CFHR5,805
CFHR3,CFHR4,752
CFHR3,CFHR5,769
CFHR3,CFI,889
CFHR4,CFHR5,814
CFHR4,CFP,742
CFHR5,CFI,704
CFHR5,F9,810
CFHR5,PTX3,916
CFI,CFP,736
CFI,F2,773
CFI,FCN3,700
CFI,MBL2,811
CFI,SERPIND1,700
CFL1,CORO1A,860
CFL1,CTTN,996
CFL1,DBN1,734
CFL1,ENO1,755
CFL1,FLNA,916
CFL1,GAPDH,772
CFL1,MSN,769
CFL1,MYL6,838
CFL1,PFN1,994
CFL1,RHOA,962
CFL1,RHOC,797
CFL1,ROCK2,876
CFL1,SRC,847
CFL1,TAGLN2,716
CFL1,TMSB4X,737
CFL1,TPI1,755
CFL1,TPM3,750
CFL1,TWF2,760
CFL1,VASP,881
CFL1,VCL,833
CFL1,WAS,888
CFL1,WDR1,994
CFL1,WIPF1,845
CFL1,YWHAE,723
CFL1,YWHAZ,888
CFP,CLU,717
CFP,COMP,748
CFP,FCN1,809
CFP,MASP1,704
CFP,MASP2,707
CFP,MBL2,780
CFP,MPO,718
CFP,SERPING1,774
CHCHD3,DNM1L,736
CHCHD3,HSPA9,841
CHCHD3,NDUFS3,865
CHCHD3,UQCRC2,811
CHGA,ENO2,941
CHGA,NCAM1,830
CHL1,HSPA8,905
CHL1,NRP1,949
CHMP4B,CHMP5,972
CHMP4B,IST1,917
CHMP4B,PDCD6IP,998
CHMP4B,TSG101,968
CHMP4B,VPS37B,937
CHMP4B,VPS4A,952
CHMP4B,VPS4B,936
CHMP4B,VTA1,851
CHMP5,IST1,998
CHMP5,PDCD6IP,806
CHMP5,TSG101,927
CHMP5,VPS37B,800
CHMP5,VPS4A,998
CHMP5,VPS4B,998
CHMP5,VTA1,999
CIAO1,CIAO2A,999
CIAO1,GLRX3,765
CILP,HLA-DRA,811
CLEC11A,CSF1,705
CLEC3B,ENO1,762
CLEC3B,PLG,996
CLEC3B,SELENOP,729
CLIC4,PPM1A,751
CLIP1,DCTN1,999
CLIP1,DCTN2,785
CLIP1,IQGAP2,797
CLIP1,MACF1,776
CLIP1,MAPRE1,989
CLIP1,MAPRE2,747
CLIP1,TUBA1A,972
CLIP1,TUBB,702
CLNS1A,LSM2,869
CLNS1A,LSM3,881
CLNS1A,WDR77,999
CLSTN1,KLC1,981
CLTA,CLTC,999
CLTA,EPS15,835
CLTA,HSPA8,732
CLTC,COPB2,747
CLTC,EPS15,974
CLTC,HSPA4,757
CLTC,HSPA8,883
CLTC,KIF5B,737
CLTC,RAB5C,732
CLTC,SEC31A,808
CLTC,TFRC,840
CLTC,TGOLN2,735
CLTC,TPM3,745
CLTC,TPM4,737
CLTC,VAMP3,762
CLTC,VCL,821
CLU,CP,794
CLU,CST3,766
CLU,FN1,802
CLU,GC,745
CLU,HP,804
CLU,HPR,851
CLU,HPX,743
CLU,HSPA5,874
CLU,LCAT,891
CLU,LPA,806
CLU,LPL,773
CLU,LRP1,715
CLU,LTBP2,704
CLU,MMP9,718
CLU,ORM1,854
CLU,PCYOX1,817
CLU,PLTP,894
CLU,PLXNA4,802
CLU,PON1,996
CLU,PON3,734
CLU,SAA1,720
CLU,SAA2,705
CLU,SAA4,706
CLU,SERPINA1,896
CLU,SERPING1,721
CLU,SNCA,861
CLU,SORL1,862
CLU,SPP1,730
CLU,TGFB1,745
CLU,TTR,885
CLU,VTN,962
CMIP,FLNA,907
CMPK1,DCK,745
CMPK1,ENO1,759
CMPK1,PGD,718
CMPK1,PGM1,706
CMTM5,TREML1,798
CNDP1,CNDP2,964
CNDP2,F13B,713
CNDP2,PEPD,720
CNN2,VCL,711
CNN2,ZYX,759
CNPY2,PSAP,752
CNST,PPP1CA,785
COL12A1,COL14A1,772
COL12A1,COL1A1,836
COL12A1,COL6A1,781
COL12A1,COL6A2,793
COL12A1,COL6A3,788
COL12A1,LAMA2,767
COL12A1,LAMB1,715
COL12A1,LAMC1,721
COL12A1,LUM,769
COL12A1,MMP2,763
COL12A1,THBS2,733
COL14A1,COL15A1,779
COL14A1,COL1A1,783
COL14A1,COL6A1,768
COL14A1,COL6A2,799
COL14A1,FN1,740
COL14A1,LUM,726
COL14A1,MFAP4,710
COL14A1,MMP9,854
COL14A1,OGN,782
COL15A1,COL18A1,904
COL15A1,COL1A1,713
COL15A1,COL6A1,760
COL15A1,COL6A2,777
COL15A1,GPC1,760
COL18A1,COL1A1,724
COL18A1,COL6A1,848
COL18A1,COL6A2,718
COL18A1,FN1,838
COL18A1,GPC1,968
COL18A1,HSPG2,894
COL18A1,ITGA5,825
COL18A1,ITGAV,713
COL18A1,ITGB1,863
COL18A1,LAMB1,700
COL18A1,LAMC1,793
COL18A1,MMP2,960
COL18A1,MMP9,920
COL18A1,PLG,889
COL18A1,SPARC,757
COL18A1,THBS1,864
COL18A1,VTN,752
COL1A1,COL6A1,969
COL1A1,COL6A2,954
COL1A1,COL6A3,974
COL1A1,FBN1,929
COL1A1,FN1,974
COL1A1,GAPDH,740
COL1A1,GP6,943
COL1A1,IGFBP3,750
COL1A1,ITGA2,983
COL1A1,ITGA2B,718
COL1A1,ITGA5,944
COL1A1,ITGA6,771
COL1A1,ITGAV,874
COL1A1,ITGB1,984
COL1A1,ITGB3,932
COL1A1,LAMB1,734
COL1A1,LAMC1,770
COL1A1,LUM,981
COL1A1,MMP2,828
COL1A1,MMP9,840
COL1A1,NID1,739
COL1A1,P3H1,945
COL1A1,P4HB,763
COL1A1,PCOLCE,813
COL1A1,PDGFRB,831
COL1A1,POSTN,903
COL1A1,PPIB,893
COL1A1,SDC1,815
COL1A1,SDC4,745
COL1A1,SPARC,968
COL1A1,SPP1,747
COL1A1,TGFB1,802
COL1A1,TGFBI,716
COL1A1,THBS1,896
COL1A1,THBS2,828
COL1A1,TIMP1,842
COL1A1,VIM,778
COL1A1,VWF,877
COL6A1,COL6A2,998
COL6A1,COL6A3,994
COL6A1,FBLN1,738
COL6A1,FBN1,743
COL6A1,FN1,780
COL6A1,GP6,931
COL6A1,ITGA2,857
COL6A1,ITGA5,922
COL6A1,ITGA6,771
COL6A1,ITGAV,885
COL6A1,ITGB1,776
COL6A1,ITGB3,844
COL6A1,LAMA2,762
COL6A1,LAMA4,743
COL6A1,LAMB1,843
COL6A1,NID1,709
COL6A1,P3H1,744
COL6A1,PCOLCE,779
COL6A1,SDC4,714
COL6A1,THBS1,778
COL6A1,THBS2,756
COL6A1,THBS4,819
COL6A1,TNXB,725
COL6A2,COL6A3,994
COL6A2,FBN1,750
COL6A2,FN1,802
COL6A2,GP6,912
COL6A2,ITGA2,818
COL6A2,ITGA2B,711
COL6A2,ITGA5,892
COL6A2,ITGA6,781
COL6A2,ITGAV,758
COL6A2,ITGB1,817
COL6A2,ITGB3,831
COL6A2,LAMB1,842
COL6A2,LUM,702
COL6A2,NID1,716
COL6A2,PCOLCE,833
COL6A2,SDC1,701
COL6A2,SDC4,702
COL6A2,THBS1,784
COL6A2,THBS2,754
COL6A3,FBN1,786
COL6A3,FN1,736
COL6A3,GP6,913
COL6A3,ITGA2,781
COL6A3,ITGA5,870
COL6A3,ITGA6,725
COL6A3,ITGAV,743
COL6A3,ITGB1,859
COL6A3,ITGB3,829
COL6A3,LAMB1,760
COL6A3,LUM,853
COL6A3,P3H1,706
COL6A3,POSTN,819
COL6A3,THBS2,799
COLEC10,COLEC11,993
COLEC10,FCN1,809
COLEC10,FCN2,950
COLEC10,FCN3,940
COLEC10,MASP1,943
COLEC10,MASP2,965
COLEC10,MBL2,855
COLEC11,FCN1,881
COLEC11,FCN2,874
COLEC11,FCN3,946
COLEC11,MASP1,980
COLEC11,MASP2,968
COLEC11,MBL2,942
COMP,FN1,958
COMP,ITGA2,720
COMP,ITGA2B,902
COMP,ITGA5,710
COMP,ITGAV,911
COMP,ITGB1,923
COMP,ITGB3,945
COMP,PRG4,719
COMP,SDC1,911
COMP,SDC4,918
COMP,THBS4,856
COMT,DBH,979
COPB2,COPE,999
COPB2,COPG1,999
COPB2,COPZ1,999
COPB2,EEF1G,776
COPB2,LMAN1,739
COPB2,MAN2A1,859
COPB2,SEC13,749
COPB2,SEC22B,786
COPB2,TMED10,932
COPB2,TMED9,709
COPE,COPG1,996
COPE,COPZ1,999
COPE,SEC13,912
COPE,TMED10,763
COPG1,COPZ1,998
COPG1,RAB1A,713
COPG1,SEC22B,732
COPG1,TMED10,914
COPS4,COPS5,999
COPS4,COPS6,999
COPS4,COPS7A,999
COPS4,COPS7B,999
COPS4,COPS8,999
COPS4,DDB1,940
COPS4,ELOB,880
COPS4,ELOC,865
COPS4,GRB2,903
COPS4,PSMD14,789
COPS4,PSMD7,758
COPS4,RBX1,993
COPS4,VDAC3,705
COPS5,COPS6,999
COPS5,COPS7A,999
COPS5,COPS7B,999
COPS5,COPS8,999
COPS5,DDB1,963
COPS5,EIF3I,867
COPS5,EIF3J,845
COPS5,EIF3K,924
COPS5,ELOB,873
COPS5,ELOC,960
COPS5,GRB2,917
COPS5,MIF,976
COPS5,PSMC1,795
COPS5,PSMC6,860
COPS5,PSMD13,845
COPS5,PSMD14,799
COPS5,PSMD4,883
COPS5,PSMD7,969
COPS5,PSMD8,713
COPS5,RBX1,983
COPS5,S100A7,864
COPS5,SKP1,880
COPS5,TXNL1,757
COPS5,UCHL3,846
COPS5,USP15,782
COPS5,VCP,725
COPS6,COPS7A,999
COPS6,COPS7B,999
COPS6,COPS8,999
COPS6,DDB1,935
COPS6,ELOB,893
COPS6,ELOC,895
COPS6,GRB2,904
COPS6,PSMC3,721
COPS6,PSMC5,875
COPS6,PSMD13,782
COPS6,PSMD14,750
COPS6,PSMD4,734
COPS6,RBX1,969
COPS7A,COPS7B,987
COPS7A,COPS8,999
COPS7A,DDB1,874
COPS7A,GRB2,900
COPS7A,RBX1,857
COPS7B,COPS8,999
COPS7B,DDB1,867
COPS7B,ELOB,858
COPS7B,ELOC,838
COPS7B,GRB2,901
COPS7B,RBX1,940
COPS8,DDB1,934
COPS8,ELOB,866
COPS8,ELOC,839
COPS8,GRB2,900
COPS8,RBX1,982
COPZ1,SEC22B,720
COPZ1,TMED10,851
CORO1A,CORO1B,813
CORO1A,ITGB2,784
CORO1A,WAS,794
CORO1B,CORO1C,917
CORO1B,CTTN,763
CORO1C,FLOT1,834
CORO1C,FLOT2,745
COX4I1,COX5A,999
COX4I1,COX5B,999
COX4I1,COX6B1,999
COX4I1,COX7A2,993
COX4I1,CYC1,999
COX4I1,DLST,767
COX4I1,ECHS1,746
COX4I1,FIS1,733
COX4I1,GAPDH,776
COX4I1,GPX4,726
COX4I1,HSPD1,808
COX4I1,MT-CO2,999
COX4I1,NDUFA2,981
COX4I1,NDUFA4,990
COX4I1,NDUFA5,962
COX4I1,NDUFA7,926
COX4I1,NDUFB11,977
COX4I1,NDUFS3,993
COX4I1,NDUFS8,980
COX4I1,UQCRB,998
COX4I1,UQCRC1,998
COX4I1,UQCRC2,999
COX4I1,UQCRFS1,999
COX4I1,UQCRH,997
COX4I1,VDAC1,862
COX4I1,VDAC3,724
COX5A,COX5B,999
COX5A,COX6B1,999
COX5A,COX7A2,991
COX5A,CYC1,999
COX5A,ETFA,744
COX5A,MDH2,903
COX5A,MT-CO2,999
COX5A,NDUFA2,972
COX5A,NDUFA4,997
COX5A,NDUFA5,985
COX5A,NDUFA7,959
COX5A,NDUFB11,982
COX5A,NDUFS3,996
COX5A,NDUFS8,994
COX5A,SLC25A3,888
COX5A,UQCRB,999
COX5A,UQCRC1,999
COX5A,UQCRC2,999
COX5A,UQCRFS1,999
COX5A,UQCRH,995
COX5A,VDAC1,820
COX5B,COX6B1,999
COX5B,COX7A2,997
COX5B,CYC1,999
COX5B,HSPA9,925
COX5B,MT-CO2,999
COX5B,NDUFA2,994
COX5B,NDUFA4,995
COX5B,NDUFA5,986
COX5B,NDUFA7,982
COX5B,NDUFB11,988
COX5B,NDUFS3,985
COX5B,NDUFS8,996
COX5B,UQCRB,999
COX5B,UQCRC1,999
COX5B,UQCRC2,999
COX5B,UQCRFS1,999
COX5B,UQCRH,998
COX6B1,COX7A2,998
COX6B1,CYC1,994
COX6B1,MT-CO2,999
COX6B1,NDUFA2,982
COX6B1,NDUFA4,999
COX6B1,NDUFA5,968
COX6B1,NDUFA7,955
COX6B1,NDUFB11,952
COX6B1,NDUFS3,952
COX6B1,NDUFS8,960
COX6B1,UQCRB,999
COX6B1,UQCRC1,989
COX6B1,UQCRC2,997
COX6B1,UQCRFS1,997
COX6B1,UQCRH,992
COX7A2,CYC1,722
COX7A2,MT-CO2,999
COX7A2,NDUFA2,903
COX7A2,NDUFA4,997
COX7A2,NDUFA5,795
COX7A2,UQCRB,855
COX7A2,UQCRC1,833
COX7A2,UQCRC2,855
COX7A2,UQCRFS1,846
COX7A2,UQCRH,926
CP,F2,703
CP,HP,947
CP,HPX,880
CP,MPO,965
CP,ORM1,923
CP,ORM2,908
CP,SERPINA1,944
CP,SERPINA3,822
CP,TTR,827
CPB2,CPN1,811
CPB2,F11,763
CPB2,F2,992
CPB2,F7,763
CPB2,FGG,785
CPB2,HRG,732
CPB2,KNG1,791
CPB2,PLG,984
CPB2,PROC,753
CPB2,PROCR,724
CPB2,SERPIND1,764
CPB2,SERPINE1,774
CPB2,SERPINF1,819
