gene1,gene2,combined_score
CSF1R,RHOC,416
CSF1R,SDC1,645
CSF1R,SELL,556
CSF1R,SPP1,436
CSF1R,SRC,833
CSF1R,TFRC,478
CSF1R,TGFB1,564
CSF1R,TGFBI,443
CSF1R,THBS1,552
CSF1R,TLN1,422
CSF1R,VCAM1,649
CSF1R,VSIG4,859
CSF1R,VWF,514
CSK,CTTN,565
CSK,DBN1,412
CSK,DOK2,752
CSK,DOK3,928
CSK,FGA,440
CSK,FGB,407
CSK,FGG,410
CSK,FN1,604
CSK,GNB1,518
CSK,GRB2,791
CSK,HLA-DRA,504
CSK,HSP90AA1,667
CSK,HSP90AB1,666
CSK,HSP90B1,401
CSK,ITGA2B,450
CSK,ITGB3,595
CSK,JUP,443
CSK,LAMTOR1,426
CSK,LCP2,542
CSK,LYN,948
CSK,MAPK1,594
CSK,NCK2,418
CSK,NRAS,608
CSK,NSFL1C,405
CSK,PEBP1,413
CSK,PECAM1,636
CSK,PSTPIP2,505
CSK,PTPN12,808
CSK,PTPN6,743
CSK,PTPRB,581
CSK,PTPRC,797
CSK,PTPRJ,692
CSK,RAB7A,416
CSK,RAP1A,554
CSK,RAP1B,527
CSK,RGS19,426
CSK,RHOA,492
CSK,RHOG,478
CSK,ROCK2,440
CSK,S100A8,410
CSK,SRC,998
CSK,STOM,420
CSK,SYK,525
CSK,TFRC,459
CSK,TLN1,657
CSK,UBASH3B,484
CSK,VAMP3,409
CSK,VCL,826
CSK,VCP,549
CSK,VWF,465
CSK,WAS,481
CSK,YWHAB,658
CSNK2B,CTTN,422
CSNK2B,CYB5B,461
CSNK2B,HNRNPK,409
CSNK2B,HSP90AA1,608
CSNK2B,KIF5B,669
CSNK2B,KLC1,678
CSNK2B,L1CAM,500
CSNK2B,LYN,492
CSNK2B,MAPK14,496
CSNK2B,PIP4K2A,531
CSNK2B,PPP1CA,493
CSNK2B,PPP2R1A,413
CSNK2B,PRNP,909
CSNK2B,SRC,577
CSNK2B,STK24,481
CSNK2B,VCP,459
CSNK2B,WASF2,402
CSPG4,DAG1,588
CSPG4,FN1,649
CSPG4,GPC1,725
CSPG4,HSPG2,735
CSPG4,LGALS3,897
CSPG4,MCAM,590
CSPG4,PDGFRB,775
CSPG4,PECAM1,472
CSPG4,PLG,435
CSPG4,POSTN,419
CSPG4,PRG4,632
CSPG4,PTPRC,523
CSPG4,PVR,582
CSPG4,RHOA,469
CSPG4,SDC1,653
CSPG4,SDC4,619
CSPG4,SELP,455
CSPG4,THBS1,489
CSPG4,VCAN,605
CSRP1,DPYSL2,460
CSRP1,ENO1,492
CSRP1,FLNA,590
CSRP1,GAPDH,456
CSRP1,MYL9,560
CSRP1,PLIN3,405
CSRP1,S100A6,460
CSRP1,SH3BGRL3,468
CSRP1,SPARC,645
CSRP1,ZYX,694
CST3,CSTA,629
CST3,CSTB,855
CST3,CTSB,982
CST3,CTSC,491
CST3,CTSH,560
CST3,CTSL,802
CST3,CTSS,951
CST3,F2,448
CST3,FBLN5,506
CST3,FGA,532
CST3,GC,420
CST3,GOT2,543
CST3,GRN,442
CST3,HP,436
CST3,HSPG2,584
CST3,ICAM1,521
CST3,IGFBP2,403
CST3,ITM2B,896
CST3,LCN2,924
CST3,LGALS3,541
CST3,MMP2,580
CST3,MMP9,426
CST3,MPO,434
CST3,NOTCH3,535
CST3,ORM1,400
CST3,PFN1,489
CST3,POSTN,403
CST3,PRNP,663
CST3,PSAP,403
CST3,PTGDS,749
CST3,RARRES2,444
CST3,SAA1,587
CST3,SAA4,521
CST3,SERPINA1,464
CST3,SERPINE1,697
CST3,SERPINF2,581
CST3,SERPING1,737
CST3,SNCA,556
CST3,SPP1,727
CST3,TGFB1,408
CST3,TGFBI,586
CST3,TIMP1,699
CST3,TTR,865
CST3,VWF,586
CST3,YWHAE,465
CST3,YWHAZ,484
CST6,CSTA,420
CST6,CTSB,482
CST6,CTSC,405
CST6,CTSL,561
CST6,CTSS,760
CST6,FLG,446
CST6,FLG2,507
CST6,TGM3,867
CSTA,CTSB,998
CSTA,CTSC,666
CSTA,CTSH,964
CSTA,CTSL,992
CSTA,CTSS,921
CSTA,DCD,454
CSTA,DSC1,617
CSTA,DSC3,604
CSTA,DSG1,729
CSTA,DSP,785
CSTA,FABP5,562
CSTA,FLG,652
CSTA,FLG2,430
CSTA,JUP,680
CSTA,PKP1,658
CSTA,S100A7,463
CSTA,S100A8,641
CSTA,S100A9,669
CSTA,SERPINA5,572
CSTA,SERPINB1,445
CSTA,SERPINB12,406
CSTA,SERPINB3,664
CSTA,SERPINB6,697
CSTA,SERPINE1,595
CSTA,TGM1,888
CSTA,VTN,551
CSTB,CTSB,948
CSTB,CTSF,424
CSTB,CTSH,761
CSTB,CTSL,954
CSTB,CTSS,904
CSTB,FN1,476
CSTB,ITGB2,431
CTSA,CTSB,765
CTSA,CTSC,589
CTSA,CTSF,532
CTSA,CTSH,526
CTSA,CTSL,554
CTSA,CTSS,794
CTSA,DBN1,498
CTSA,EEF2,437
CTSA,GAPDH,405
CTSA,GRN,539
CTSA,HLA-DRA,408
CTSA,HSPA5,533
CTSA,HSPA8,401
CTSA,LAMP1,601
CTSA,LAMP2,405
CTSA,PEBP1,562
CTSA,PEPD,420
CTSA,PSAP,523
CTSA,PSMD14,582
CTSA,RHOA,590
CTSA,RHOC,650
CTSA,TPP1,623
CTSB,CTSC,416
CTSB,CTSF,596
CTSB,CTSH,560
CTSB,CTSL,974
CTSB,CTSS,958
CTSB,DPP4,508
CTSB,ECE1,409
CTSB,ELANE,692
CTSB,F11,489
CTSB,FCER1G,407
CTSB,FN1,528
CTSB,GAPDH,567
CTSB,GPNMB,491
CTSB,GRN,619
CTSB,GUSB,640
CTSB,HEXB,467
CTSB,HLA-DRA,511
CTSB,HP,676
CTSB,HSP90AA1,422
CTSB,HSP90AB1,423
CTSB,HSPA4,626
CTSB,HSPA5,609
CTSB,HSPA8,414
CTSB,IGF2R,640
CTSB,LAMP1,812
CTSB,LAMP2,726
CTSB,LAP3,457
CTSB,LDLR,432
CTSB,LGALS3,540
CTSB,LRP1,569
CTSB,LTBP1,435
CTSB,LUM,443
CTSB,M6PR,417
CTSB,MASP1,452
CTSB,MMP2,553
CTSB,MMP9,897
CTSB,MPO,607
CTSB,NCSTN,565
CTSB,NRP1,472
CTSB,ORM1,544
CTSB,ORM2,571
CTSB,PLG,724
CTSB,PPIF,507
CTSB,PRNP,452
CTSB,PSAP,678
CTSB,RHOA,564
CTSB,S100A8,483
CTSB,SAA1,412
CTSB,SERPINA1,520
CTSB,SERPINA3,437
CTSB,SERPINA5,592
CTSB,SERPINB6,614
CTSB,SERPINE1,725
CTSB,SNCA,470
CTSB,TGFB1,434
CTSB,TGFBI,573
CTSB,TIMP1,447
CTSB,TPP1,558
CTSB,TTR,527
CTSB,VTN,755
CTSC,CTSF,557
CTSC,CTSL,445
CTSC,CTSS,522
CTSC,DPP4,503
CTSC,DSG1,594
CTSC,ELANE,566
CTSC,F5,577
CTSC,F8,608
CTSC,GRN,503
CTSC,HLA-DRA,560
CTSC,LAMP1,533
CTSC,LAMP2,418
CTSC,LMAN1,811
CTSC,LMAN2,588
CTSC,NAPA,505
CTSC,NAPG,499
CTSC,PSAP,402
CTSC,PTPRC,429
CTSC,SEC13,535
CTSC,SEC22B,531
CTSC,SEC31A,533
CTSC,SERPINA1,606
CTSC,SOD2,505
CTSC,SRGN,422
CTSC,TMED10,539
CTSC,TMED2,557
CTSC,TPP1,409
CTSF,CTSL,622
CTSF,CTSS,463
CTSF,GRN,599
CTSF,HLA-DRA,452
CTSF,MIF,409
CTSF,PSAP,422
CTSF,TPP1,611
CTSH,CTSL,773
CTSH,GRN,492
CTSH,HLA-DRA,559
CTSH,HSPA8,404
CTSH,KNG1,542
CTSH,MMRN1,422
CTSH,MYH9,458
CTSH,PSAP,422
CTSH,SFTPB,715
CTSH,TPI1,466
CTSL,CTSS,910
CTSL,DPP4,560
CTSL,ELANE,465
CTSL,FN1,446
CTSL,GAPDH,492
CTSL,GRN,545
CTSL,HLA-DRA,478
CTSL,HPSE,455
CTSL,HSPA8,588
CTSL,HSPG2,619
CTSL,IGF2R,573
CTSL,KNG1,631
CTSL,LAMP1,629
CTSL,LAMP2,567
CTSL,LAP3,403
CTSL,LDLR,682
CTSL,MAPK1,582
CTSL,MMP2,438
CTSL,MMP9,685
CTSL,NRP1,529
CTSL,PPP1CA,520
CTSL,PSAP,720
CTSL,RAB14,437
CTSL,SERPINB3,687
CTSL,TGFBI,512
CTSS,CXCL12,433
CTSS,DPP4,494
CTSS,ELANE,878
CTSS,FCER1G,552
CTSS,FCGR2A,446
CTSS,FCGR3A,463
CTSS,FGL2,497
CTSS,FN1,554
CTSS,FYB1,415
CTSS,GAPDH,519
CTSS,GRN,579
CTSS,HEXB,409
CTSS,HLA-DRA,745
CTSS,HSPA4,429
CTSS,HSPA8,412
CTSS,HSPG2,833
CTSS,ICAM1,638
CTSS,IGF2R,635
CTSS,ITGB2,724
CTSS,KNG1,640
CTSS,LAMP1,739
CTSS,LAMP2,653
CTSS,LDLR,460
CTSS,LGALS3,493
CTSS,LYN,455
CTSS,MMP2,593
CTSS,MMP9,874
CTSS,MPO,964
CTSS,NRP1,406
CTSS,PECAM1,465
CTSS,PLEK,458
CTSS,PLG,607
CTSS,PSAP,721
CTSS,PSMB8,445
CTSS,PSMB9,444
CTSS,PTPRC,762
CTSS,RAB14,421
CTSS,RAC2,411
CTSS,S100A9,573
CTSS,SERPINA1,511
CTSS,SERPINB3,683
CTSS,SPARC,438
CTSS,SPP1,454
CTSS,SRC,410
CTSS,SRGN,612
CTSS,SYK,429
CTSS,TGFB1,654
CTSS,TIMP1,763
CTSS,VCAM1,438
CTTN,DBN1,633
CTTN,ERBIN,519
CTTN,FLNA,667
CTTN,FN1,537
CTTN,GAPDH,482
CTTN,GNA13,866
CTTN,GPC1,410
CTTN,GRB2,854
CTTN,HSP90AA1,524
CTTN,HSP90AB1,524
CTTN,HSPA5,488
CTTN,ICAM1,578
CTTN,INF2,445
CTTN,ITGA2B,547
CTTN,ITGB1,407
CTTN,ITGB3,450
CTTN,L1CAM,534
CTTN,LCP1,455
CTTN,LCP2,490
CTTN,LDHA,458
CTTN,LYN,434
CTTN,MAPK1,467
CTTN,MAPRE1,612
CTTN,MMP2,562
CTTN,MMP9,650
CTTN,MSN,531
CTTN,MYLK,708
CTTN,NEXN,834
CTTN,PDCD6IP,452
CTTN,PFN1,723
CTTN,PLXDC2,765
CTTN,RAC2,419
CTTN,RHOA,839
CTTN,RHOC,443
CTTN,RHOG,488
CTTN,SDC4,552
CTTN,SDCBP,462
CTTN,SEPTIN7,580
CTTN,SPTAN1,595
CTTN,SRC,998
CTTN,SYK,763
CTTN,TJP2,727
CTTN,TLN1,937
CTTN,TPM3,466
CTTN,UTRN,429
CTTN,VAMP7,447
CTTN,VASP,936
CTTN,VCL,970
CTTN,WAS,996
CTTN,WASF2,947
CTTN,WIPF1,978
CTTN,YWHAH,476
CTTN,YWHAQ,492
CTTN,ZYX,470
CUTA,HSPD1,496
CUTA,HSPE1,787
CUTA,PFDN6,422
CXCL12,DPP4,832
CXCL12,ELANE,422
CXCL12,ENG,636
CXCL12,FAP,540
CXCL12,FCGR3A,547
CXCL12,FGFR1,422
CXCL12,FN1,884
CXCL12,GAPDH,602
CXCL12,GAS6,419
CXCL12,GNB2,419
CXCL12,GNB4,453
CXCL12,HDGF,529
CXCL12,HMGB1,984
CXCL12,ICAM1,670
CXCL12,IGFBP2,410
CXCL12,IGFBP3,610
CXCL12,IGFBP4,561
CXCL12,IGFBP5,600
CXCL12,ITGA2B,428
CXCL12,ITGA5,726
CXCL12,ITGAV,583
CXCL12,ITGB1,678
CXCL12,ITGB2,709
CXCL12,ITIH4,811
CXCL12,KNG1,470
CXCL12,KRT19,651
CXCL12,LGALS3,744
CXCL12,LUM,517
CXCL12,LYN,643
CXCL12,LYVE1,563
CXCL12,MCAM,536
CXCL12,MIF,737
CXCL12,MMP2,762
CXCL12,MMP9,891
CXCL12,NCAM1,695
CXCL12,NOTCH3,402
CXCL12,NRP1,420
CXCL12,PDGFRB,815
CXCL12,PDIA6,442
CXCL12,PECAM1,745
CXCL12,PF4,999
CXCL12,PF4V1,997
CXCL12,PGK1,510
CXCL12,PLG,418
CXCL12,POSTN,626
CXCL12,PPBP,999
CXCL12,PSMA7,665
CXCL12,PTPRC,827
CXCL12,RARRES2,429
CXCL12,RHOA,517
CXCL12,S100A4,522
CXCL12,SDC1,702
CXCL12,SDC4,564
CXCL12,SELENOP,491
CXCL12,SELL,720
CXCL12,SELP,749
CXCL12,SERPINE1,529
CXCL12,SERPINF1,582
CXCL12,SPARC,482
CXCL12,SPP1,683
CXCL12,SRC,789
CXCL12,SYK,411
CXCL12,TGFB1,798
CXCL12,THBS1,553
CXCL12,THBS2,679
CXCL12,TIMP1,737
CXCL12,TUBB,502
CXCL12,VCAM1,864
CXCL12,VCAN,529
CXCL12,VTN,608
CXCL12,VWF,583
CYB5B,G6PD,459
CYB5B,GET3,602
CYB5B,GLO1,524
CYB5B,HPCAL1,568
CYB5B,PGRMC1,766
CYB5B,PGRMC2,724
CYB5B,SCP2,428
CYB5B,UQCRFS1,402
CYB5B,UQCRH,417
CYC1,DCK,601
CYC1,DLD,542
CYC1,DLST,792
CYC1,ETFA,485
CYC1,FLOT1,544
CYC1,GAPDH,410
CYC1,GSTO1,462
CYC1,HSPA9,753
CYC1,HSPB1,402
CYC1,HSPD1,659
CYC1,KNG1,533
CYC1,LDHA,413
CYC1,MDH2,885
CYC1,MGLL,824
CYC1,MT-CO2,998
CYC1,NDUFA2,994
CYC1,NDUFA4,789
CYC1,NDUFA5,997
CYC1,NDUFA7,936
CYC1,NDUFB11,961
CYC1,NDUFS3,999
CYC1,NDUFS8,999
CYC1,P4HB,419
CYC1,PDHB,541
CYC1,PSMB6,435
CYC1,SLC25A3,530
CYC1,STOML2,451
CYC1,UQCRB,999
CYC1,UQCRC1,999
CYC1,UQCRC2,999
CYC1,UQCRFS1,999
CYC1,UQCRH,999
CYC1,VDAC1,861
CYC1,VDAC2,519
CYC1,VDAC3,461
CYFIP1,EIF4E,997
CYFIP1,ERBIN,439
CYFIP1,FCGR3A,499
CYFIP1,GRB2,516
CYFIP1,HNRNPK,408
CYFIP1,HSP90AA1,510
CYFIP1,IGFBP2,841
CYFIP1,IQGAP2,420
CYFIP1,ITGB1,435
CYFIP1,LAMTOR1,405
CYFIP1,MAPK1,434
CYFIP1,MCAM,409
CYFIP1,NCK2,788
CYFIP1,PFN1,571
CYFIP1,PRUNE1,447
CYFIP1,PURA,489
CYFIP1,RAB7A,436
CYFIP1,RAC2,930
CYFIP1,RHOG,591
CYFIP1,SRC,568
CYFIP1,SYK,514
CYFIP1,TFRC,457
CYFIP1,VAMP3,412
CYFIP1,WAS,873
CYFIP1,WASF2,999
CYFIP1,WIPF1,508
CYFIP1,YWHAG,557
CYFIP1,YWHAH,579
CYFIP1,YWHAZ,489
CZIB,DPM3,404
DAG1,DPM3,793
DAG1,EMD,650
DAG1,FLNA,641
DAG1,FN1,655
DAG1,GP1BA,594
DAG1,GP1BB,542
DAG1,GP5,544
DAG1,GP9,542
DAG1,GPC1,448
DAG1,GRB2,921
DAG1,HSPG2,999
DAG1,ITGB1,570
DAG1,KIF2A,408
DAG1,LAMA2,999
DAG1,LAMA4,781
DAG1,LAMB1,804
DAG1,LAMB2,763
DAG1,LAMC1,824
DAG1,LAMP1,471
DAG1,LMNA,436
DAG1,NCSTN,408
DAG1,NID1,788
DAG1,NME2,400
DAG1,NRP2,405
DAG1,PLEC,849
DAG1,PODXL,511
DAG1,POSTN,412
DAG1,SDC4,408
DAG1,SRC,720
DAG1,THBS4,436
DAG1,TLN1,589
DAG1,TUBA1A,401
DAG1,UTRN,999
DAG1,VCL,593
DARS1,EIF2S1,681
DARS1,HSP90AA1,419
DARS1,PSMD14,472
DARS1,SDCBP,784
DARS1,VBP1,584
DARS1,VTA1,422
DARS1,WARS1,484
DBN1,DIAPH1,400
DBN1,EEF2,440
DBN1,EPS15,440
DBN1,ESYT1,417
DBN1,FLNA,612
DBN1,GMFG,422
DBN1,GRN,445
DBN1,HSD17B10,426
DBN1,HSPG2,433
DBN1,JUP,541
DBN1,LAMTOR1,421
DBN1,LCP1,501
DBN1,LMNB1,468
DBN1,LRRFIP1,584
DBN1,MCAM,439
DBN1,MYH9,405
DBN1,NEXN,708
DBN1,NSFL1C,455
DBN1,PDLIM7,701
DBN1,PFN1,684
DBN1,PLXNB1,486
DBN1,RAB7A,415
DBN1,ROCK2,430
DBN1,SEPTIN7,422
DBN1,SPTAN1,472
DBN1,SPTBN1,455
DBN1,SRC,552
DBN1,STOM,416
DBN1,TAGLN2,456
DBN1,TFRC,403
DBN1,TPM1,519
DBN1,TWF2,571
DBN1,VAMP3,414
DBN1,VASP,416
DBN1,VCP,565
DBN1,WAS,600
DBN1,WDR1,494
DBNL,EPS15,457
DBNL,FERMT3,514
DBNL,FYB1,520
DBNL,GMFG,450
DBNL,LCP1,473
DBNL,NEXN,412
DBNL,PFN1,410
DBNL,RAB8A,406
DBNL,TWF2,523
DBNL,WAS,659
DBNL,WDR1,478
DBNL,WIPF1,543
DCD,DSG1,431
DCD,GAPDH,446
DCD,H1-4,414
DCD,KPRP,434
DCD,PCYOX1,426
DCD,PIP,568
DCD,PPIF,540
DCD,S100A7,610
DCD,SUMO2,506
DCD,VDAC1,584
DCD,VDAC2,540
DCD,VDAC3,540
DCK,LDHA,488
DCK,MT-CO2,463
DCK,NDUFA2,567
DCK,NDUFA5,658
DCK,NDUFA7,504
DCK,NDUFB11,631
DCK,NDUFS3,714
DCK,NDUFS8,703
DCK,PDE3A,901
DCK,PDIA4,781
DCK,PNP,951
DCK,TYMP,553
DCK,UQCRC1,442
DCK,UQCRC2,442
DCK,UQCRFS1,521
DCTN1,DCTN2,999
DCTN1,DCTN3,999
DCTN1,DYNLL1,943
DCTN1,DYNLRB1,940
DCTN1,EEF1G,514
DCTN1,FN1,577
DCTN1,GRB2,649
DCTN1,GRN,414
DCTN1,HOOK3,756
DCTN1,HSP90AA1,884
DCTN1,HSP90AB1,590
DCTN1,KIF2A,851
DCTN1,KIF5B,862
DCTN1,KLC1,820
DCTN1,MAPRE1,997
DCTN1,MAPRE2,540
DCTN1,MSN,718
DCTN1,PFN1,610
DCTN1,PPP2R1A,453
DCTN1,PRKAR1A,565
DCTN1,PSMD14,421
DCTN1,PTGES3,405
DCTN1,RAB18,541
DCTN1,RAB3GAP1,524
DCTN1,RAB6A,877
DCTN1,RAB6B,547
DCTN1,RAB8A,796
DCTN1,SEC31A,684
DCTN1,SEPTIN2,438
DCTN1,SEPTIN7,482
DCTN1,SNAPIN,436
DCTN1,SPAG9,725
DCTN1,STRN,694
DCTN1,TPM3,674
DCTN1,TPM4,634
DCTN1,TUBA4A,600
DCTN1,VAPA,408
DCTN1,VAPB,799
DCTN1,VCL,532
DCTN1,VCP,899
DCTN1,VIM,587
DCTN1,VPS29,467
DCTN2,DCTN3,999
DCTN2,DYNLL1,915
DCTN2,DYNLRB1,937
DCTN2,HSP90AA1,908
DCTN2,HSP90AB1,777
DCTN2,KIF2A,586
DCTN2,KIF5B,700
DCTN2,KLC1,718
DCTN2,MAPRE1,744
DCTN2,MAPRE2,597
DCTN2,PDCD6,407
DCTN2,PPP2R1A,505
DCTN2,PSMC3,451
DCTN2,PSMD4,420
DCTN2,PTGES3,448
DCTN2,RAB18,517
DCTN2,RAB3GAP1,523
DCTN2,RAB6A,699
DCTN2,RAB6B,505
DCTN2,RAB8A,696
DCTN2,RGS19,428
DCTN2,SEPTIN2,453
DCTN2,TUBB4B,575
DCTN2,UQCRH,433
DCTN3,DYNLL1,862
DCTN3,DYNLRB1,864
DCTN3,HSP90AA1,800
DCTN3,HSP90AB1,405
DCTN3,KIF2A,567
DCTN3,KIF5B,529
DCTN3,KLC1,523
DCTN3,PPP1R7,455
DCTN3,PTGES3,401
DCTN3,RAB18,511
DCTN3,RAB3GAP1,508
DCTN3,RAB6A,504
DCTN3,RAB6B,499
DCTN3,RAB8A,507
DCTN3,SEPTIN2,453
DCTN3,STOML2,449
DCTN3,TBCB,513
DCTN3,UQCRH,415
DDB1,EIF3I,541
DDB1,ELOB,813
DDB1,ELOC,822
DDB1,EMD,463
DDB1,GSPT1,920
DDB1,H4C1,820
DDB1,KPNB1,613
DDB1,PSMA1,563
DDB1,PSMA6,477
DDB1,PSMC1,423
DDB1,PSMD14,551
DDB1,RBX1,999
DDB1,RUVBL1,703
DDB1,SKP1,874
DDB1,SUMO2,652
DDB1,TUBB,404
DDB1,UBA1,817
DDB1,UBE2N,686
DDB1,UQCRFS1,796
DDB1,WDR1,465
DDB1,WDR77,517
DDB1,YWHAB,414
DECR1,ECH1,656
DECR1,ECHS1,624
DECR1,ECI1,736
DECR1,ENO1,532
DECR1,ETFA,433
DECR1,ETFB,538
DECR1,GAPDH,726
DECR1,NDUFS3,461
DECR1,NDUFS8,495
DECR1,PPIB,471
DECR1,S100A4,471
DECR1,SCP2,549
DECR1,UGP2,567
DEFA1,ELANE,749
DEFA1,LCN2,486
DEFA1,MPO,550
DEFA1,RETN,560
DERA,ENO1,853
DERA,ENO2,829
DERA,ERP29,628
DERA,G6PD,490
DERA,GAPDH,867
DERA,GPI,905
DERA,HPRT1,442
DERA,LDHA,814
DERA,MINPP1,803
DERA,NIPSNAP3A,400
DERA,PCMT1,628
DERA,PDHB,841
DERA,PGAM1,816
DERA,PGD,462
DERA,PGLS,417
DERA,PKM,831
DERA,PNP,695
DERA,RPIA,687
DERA,STRAP,775
DERA,TALDO1,955
DERA,TKT,956
DERA,TPI1,929
DERA,TYMP,959
DIABLO,DIAPH1,552
DIABLO,DNM1L,406
DIABLO,GAPDH,422
DIABLO,HSP90AA1,407
DIABLO,HSPA4,436
DIABLO,HSPB1,402
DIABLO,PPIF,526
DIABLO,TPI1,440
DIABLO,USP5,436
DIABLO,VDAC1,507
DIAPH1,DLD,400
DIAPH1,EIF4E,410
DIAPH1,ERBIN,452
DIAPH1,ESYT1,442
DIAPH1,FLOT1,411
DIAPH1,FLOT2,411
DIAPH1,JUP,400
DIAPH1,LMNB1,454
DIAPH1,MAPRE1,525
DIAPH1,MCAM,419
DIAPH1,MYH9,679
DIAPH1,PCSK9,667
DIAPH1,PFN1,970
DIAPH1,PLXNB1,495
DIAPH1,RAB7A,411
DIAPH1,RAC2,402
DIAPH1,RHOA,994
DIAPH1,RHOC,973
DIAPH1,RHOG,430
DIAPH1,ROCK2,614
DIAPH1,SLK,434
DIAPH1,SNAP23,405
DIAPH1,SRC,571
DIAPH1,STK4,477
DIAPH1,STOM,409
DIAPH1,TAOK1,485
DIAPH1,TFRC,429
DIAPH1,TJP2,549
DIAPH1,TLN1,423
DIAPH1,VAMP3,408
DIAPH1,VASP,439
DIAPH1,WAS,638
DIAPH1,WASF2,402
DIAPH1,WDR1,581
DIAPH1,WIPF1,519
DKK3,DNAJB11,443
DKK3,FBLN5,473
DKK3,FGFR1,487
DKK3,GBP1,408
DKK3,ICAM1,433
DKK3,IGFBP5,413
DKK3,ITGB3,408
DKK3,PDGFRB,505
DKK3,SERPINE1,527
DKK3,TGFBI,589
DLD,DLST,999
DLD,DMTN,505
DLD,ECHS1,491
DLD,ECI1,410
DLD,EEF1G,455
DLD,ENO1,634
DLD,ENO2,528
DLD,ETFA,833
DLD,ETFB,663
DLD,G6PD,428
DLD,GAPDH,546
DLD,GLO1,428
DLD,GLRX,615
DLD,GOT2,471
DLD,GPI,736
DLD,GPX3,428
DLD,GPX4,445
DLD,HSD17B10,607
DLD,HSP90B1,411
DLD,HSPA5,468
DLD,HSPA9,448
DLD,HSPD1,613
DLD,HSPE1,654
DLD,IDH1,777
DLD,LDHA,621
DLD,MDH2,944
DLD,MSRA,427
DLD,NDUFS3,784
DLD,NDUFS8,479
DLD,P4HB,556
DLD,PARK7,416
DLD,PDHB,999
DLD,PDIA3,560
DLD,PDIA4,518
DLD,PGAM1,485
DLD,PGD,524
DLD,PGK1,535
DLD,PKM,592
DLD,PPA2,495
DLD,PRDX2,432
DLD,PRDX3,566
DLD,PRDX5,667
DLD,PRDX6,530
DLD,PRPS1,516
DLD,PSMC2,524
DLD,PSMD14,426
DLD,RPIA,495
DLD,SEC13,465
DLD,SHMT2,968
DLD,SOD2,436
DLD,SSBP1,430
DLD,STIP1,406
DLD,TALDO1,444
DLD,TCP1,769
DLD,TKT,706
DLD,TPI1,598
DLD,TSN,527
DLD,TUBA1A,423
DLD,TUBA1C,462
DLD,TUBA4A,473
DLD,TUBA8,431
DLD,TUBB4B,414
DLD,UGP2,430
DLD,UQCRB,447
DLD,UQCRC1,831
DLD,UQCRC2,836
DLD,UQCRFS1,514
DLD,VCP,406
DLD,VDAC1,438
DLD,VTA1,548
DLST,ENO1,555
DLST,ENO2,463
DLST,ETFA,548
DLST,ETFB,402
DLST,GAPDH,445
DLST,GOT2,476
DLST,GPI,524
DLST,GSR,778
DLST,HSPA9,414
DLST,HSPD1,421
DLST,IDH1,815
DLST,MDH2,861
DLST,NDUFA5,474
DLST,NDUFS3,507
DLST,NDUFS8,724
DLST,PDHB,974
DLST,PGK1,440
DLST,PKM,572
DLST,PRDX3,407
DLST,PRPS1,546
DLST,RPIA,457
DLST,SCP2,408
DLST,SHMT2,616
DLST,SLC25A3,510
DLST,STOML2,410
DLST,TALDO1,457
DLST,TKT,611
DLST,TPI1,583
DLST,UQCRB,506
DLST,UQCRC1,684
DLST,UQCRC2,608
DLST,UQCRFS1,713
DMTN,GYPA,494
DMTN,HAGH,435
DMTN,MPP1,644
DMTN,SELENBP1,449
DMTN,SLC2A1,544
DMTN,SLC4A1,804
DMTN,SNCA,670
DMTN,SPTA1,415
DMTN,SPTB,489
DMTN,TMOD3,894
DMTN,TRIM58,499
DMTN,YWHAE,774
DMTN,YWHAZ,443
DNAJB11,DSG1,408
DNAJB11,EMD,432
DNAJB11,ERP29,709
DNAJB11,ERP44,855
DNAJB11,FBLN5,450
DNAJB11,GANAB,850
DNAJB11,GRB2,479
DNAJB11,HSP90AA1,638
DNAJB11,HSP90AB1,892
DNAJB11,HSP90B1,999
DNAJB11,HSPA4,843
DNAJB11,HSPA5,997
DNAJB11,HSPA8,923
DNAJB11,HSPA9,749
DNAJB11,HSPD1,403
DNAJB11,HSPE1,560
DNAJB11,HYOU1,976
DNAJB11,LMAN1,470
DNAJB11,MANF,903
DNAJB11,P4HB,840
DNAJB11,PARK7,662
DNAJB11,PDIA3,817
DNAJB11,PDIA4,986
DNAJB11,PDIA5,539
DNAJB11,PDIA6,959
DNAJB11,PFDN2,564
DNAJB11,PFDN6,566
DNAJB11,PNP,623
DNAJB11,PPIB,955
DNAJB11,PRDX4,400
DNAJB11,PRKCSH,587
DNAJB11,PTGES3,764
DNAJB11,RALA,425
DNAJB11,RCN1,400
DNAJB11,ROCK2,485
DNAJB11,RUVBL1,585
DNAJB11,RUVBL2,581
DNAJB11,SNX2,547
DNAJB11,STIP1,826
DNAJB11,TCP1,825
DNAJB11,TUBA1A,488
DNAJB11,TXNDC5,612
DNAJB11,VCP,518
DNM1L,EPS15,566
DNM1L,FIS1,999
DNM1L,FLNA,688
DNM1L,GAPDH,529
DNM1L,HSP90AA1,548
DNM1L,HSP90AB1,527
DNM1L,HSPA4,479
DNM1L,HSPA5,438
DNM1L,HSPA9,795
DNM1L,HSPD1,552
DNM1L,INF2,758
DNM1L,KIF5B,455
DNM1L,MAPK1,652
DNM1L,MAVS,435
DNM1L,PARK7,726
DNM1L,PKM,459
DNM1L,PLEK,555
DNM1L,PPIF,574
DNM1L,PRDX3,538
