gene1,gene2,combined_score
PFDN5,RPL31,863
PFDN5,RPLP2,714
PFDN5,RPS3A,783
PFDN5,TCP1,979
PFDN5,UXT,813
PFDN5,VBP1,999
PFDN6,PIH1D1,961
PFDN6,POLR2E,988
PFDN6,POLR2J,802
PFDN6,PPP1CA,770
PFDN6,PTGES3,715
PFDN6,RGL2,881
PFDN6,RPAP1,778
PFDN6,RPAP3,996
PFDN6,RPS18,933
PFDN6,RUVBL1,983
PFDN6,RUVBL2,977
PFDN6,STIP1,751
PFDN6,TAPBP,716
PFDN6,TCP1,975
PFDN6,UXT,999
PFDN6,VBP1,999
PFDN6,WDR46,824
PFKFB2,PFKFB3,980
PFKFB2,PFKL,963
PFKFB2,PFKM,981
PFKFB2,PFKP,961
PFKFB2,PRKAA1,726
PFKFB2,PRKAB1,746
PFKFB2,PRKAB2,732
PFKFB2,PRKAG1,729
PFKFB2,PRKAG2,739
PFKFB2,TIGAR,969
PFKFB3,PFKL,972
PFKFB3,PFKM,996
PFKFB3,PFKP,973
PFKFB3,PGK1,739
PFKFB3,PKM,760
PFKFB3,PRKAA1,751
PFKFB3,PRKAB1,749
PFKFB3,PRKAB2,742
PFKFB3,PRKAG1,734
PFKFB3,PRKAG2,748
PFKFB3,SLC2A1,767
PFKFB3,SLC2A3,736
PFKFB3,TIGAR,972
PFKL,PFKM,994
PFKL,PFKP,991
PFKL,PGAM1,796
PFKL,PGK1,856
PFKL,PGK2,749
PFKL,PKLR,890
PFKL,PKM,922
PFKL,PWP2,809
PFKL,PYGB,753
PFKL,PYGL,758
PFKL,TALDO1,984
PFKL,TIGAR,957
PFKL,TKT,968
PFKL,TPI1,923
PFKM,PFKP,991
PFKM,PGAM1,777
PFKM,PGK1,861
PFKM,PGK2,793
PFKM,PKLR,877
PFKM,PKM,938
PFKM,PYGB,736
PFKM,PYGL,750
PFKM,PYGM,786
PFKM,SLC2A1,735
PFKM,TALDO1,988
PFKM,TIGAR,979
PFKM,TKT,973
PFKM,TPI1,940
PFKP,PGAM1,809
PFKP,PGK1,841
PFKP,PGK2,737
PFKP,PKLR,867
PFKP,PKM,927
PFKP,PYGL,721
PFKP,TALDO1,984
PFKP,TIGAR,958
PFKP,TKT,963
PFKP,TPI1,925
PFKP,VDAC2,772
PFN1,PPIA,770
PFN1,RAPH1,866
PFN1,RHOA,939
PFN1,RHOC,891
PFN1,SCIN,891
PFN1,SH3BGRL3,710
PFN1,SRGAP2,749
PFN1,TAGLN2,711
PFN1,TMSB4X,959
PFN1,TUBA4A,747
PFN1,UBQLN2,712
PFN1,VASP,999
PFN1,VCL,978
PFN1,VCP,814
PFN1,WAS,991
PFN1,WASF2,755
PFN1,WASL,965
PFN1,WIPF1,900
PFN1,XPO6,992
PFN1,YKT6,774
PFN1,YWHAE,745
PFN1,ZYX,748
PFN2,VASP,969
PGAM1,PGK1,998
PGAM1,PGK2,984
PGAM1,PHGDH,947
PGAM1,PKLR,844
PGAM1,PKM,975
PGAM1,PRDX3,749
PGAM1,TALDO1,924
PGAM1,TKT,929
PGAM1,TPI1,989
PGAM1,UBASH3B,854
PGAM5,PHB2,815
PGAM5,RIPK1,936
PGD,PGK1,787
PGD,PGK2,752
PGD,PGLS,992
PGD,PGM1,951
PGD,PGM2,847
PGD,RHCE,712
PGD,RPE,990
PGD,RPIA,995
PGD,TALDO1,986
PGD,TKT,975
PGD,TPI1,787
PGGHG,PUDP,914
PGGT1B,RABGGTA,767
PGK1,PGK2,960
PGK1,PKLR,838
PGK1,PKM,936
PGK1,PLG,770
PGK1,PPIA,753
PGK1,SDHA,733
PGK1,SLC16A3,701
PGK1,SLC2A1,720
PGK1,TALDO1,829
PGK1,TIGAR,734
PGK1,TKT,831
PGK1,TPI1,999
PGK1,VASP,794
PGK1,VCP,735
PGK1,YWHAZ,787
PGK2,PKLR,838
PGK2,PKM,840
PGK2,PLG,745
PGK2,RPE,732
PGK2,TALDO1,792
PGK2,TKT,775
PGK2,TPI1,998
PGLS,RPE,717
PGLS,RPIA,773
PGLS,TALDO1,845
PGLS,TKT,766
PGM1,PGM2,993
PGM1,PGM2L1,825
PGM1,PGM3,965
PGM1,PYGB,897
PGM1,PYGL,914
PGM1,PYGM,916
PGM1,SORD,708
PGM1,TALDO1,815
PGM1,TPI1,816
PGM1,UAP1,735
PGM1,UGP2,987
PGM2,PGM2L1,905
PGM2,PGM3,929
PGM2,PGM5,953
PGM2,PNP,840
PGM2,PPAT,742
PGM2,PRPS1,939
PGM2,PRPS2,944
PGM2,PYGB,962
PGM2,PYGL,966
PGM2,PYGM,966
PGM2,RBKS,956
PGM2,RPIA,952
PGM2,SEH1L,703
PGM2,TALDO1,904
PGM2,TKT,953
PGM2,TYMP,761
PGM2,UGP2,983
PGM2,UPP1,842
PGM2L1,PGM5,782
PGM2L1,PNP,861
PGM2L1,PYGB,959
PGM2L1,PYGL,961
PGM2L1,PYGM,957
PGM2L1,TYMP,738
PGM2L1,UGP2,969
PGM2L1,UPP1,878
PGM3,PGM5,951
PGM3,PUDP,823
PGM3,TYMP,738
PGM3,UAP1,997
PGM3,UAP1L1,992
PGM3,UGP2,772
PGM5,PYGB,841
PGM5,PYGL,844
PGM5,PYGM,862
PGM5,REXO2,794
PGM5,SGCB,720
PGM5,SGCD,775
PGM5,SGCE,740
PGM5,SNTA1,725
PGM5,SSPN,747
PGM5,TALDO1,720
PGM5,UAP1,704
PGM5,UGP2,972
PGRMC1,SERBP1,902
PGRMC1,TMEM97,985
PGS1,PISD,853
PGS1,TAMM41,736
PHACTR2,TMOD3,714
PHAX,RAN,917
PHAX,SNRPB,775
PHAX,SNRPD1,737
PHAX,SNRPD3,751
PHAX,SRRT,987
PHAX,XPO1,988
PHB2,PMPCB,753
PHB2,SPG7,865
PHB2,SQSTM1,733
PHB2,STOM,721
PHB2,STOML2,866
PHB2,TIMM50,760
PHB2,TOMM40,767
PHB2,TUFM,911
PHB2,UQCRC1,887
PHB2,VDAC1,822
PHB2,VDAC2,805
PHB2,YME1L1,841
PHC2,PHC3,973
PHC2,RBBP4,921
PHC2,RBBP7,918
PHC2,RING1,998
PHC2,UBAP2L,902
PHC3,RBBP4,912
PHC3,RBBP7,910
PHC3,RING1,990
PHC3,UBAP2L,901
PHF1,RBBP4,938
PHF1,RBBP7,972
PHF3,POLR2A,877
PHF3,POLR2E,799
PHF3,PTP4A1,801
PHF5A,PLRG1,972
PHF5A,PPIE,839
PHF5A,PPIH,893
PHF5A,PPIL1,896
PHF5A,PPIL2,831
PHF5A,PRPF19,975
PHF5A,PRPF3,992
PHF5A,PRPF31,998
PHF5A,PRPF38A,985
PHF5A,PRPF4,993
PHF5A,PRPF4B,828
PHF5A,PRPF6,991
PHF5A,PRPF8,993
PHF5A,PUF60,858
PHF5A,RBM17,879
PHF5A,RBM22,919
PHF5A,RBM25,703
PHF5A,RBM42,807
PHF5A,RNF113A,993
PHF5A,SART1,999
PHF5A,SF1,791
PHF5A,SF3A1,998
PHF5A,SF3A2,999
PHF5A,SF3A3,999
PHF5A,SF3B1,999
PHF5A,SF3B2,999
PHF5A,SF3B3,999
PHF5A,SF3B4,999
PHF5A,SF3B5,999
PHF5A,SF3B6,999
PHF5A,SMU1,983
PHF5A,SNRNP200,999
PHF5A,SNRNP40,857
PHF5A,SNRNP70,943
PHF5A,SNRPA,976
PHF5A,SNRPA1,998
PHF5A,SNRPB,995
PHF5A,SNRPB2,999
PHF5A,SNRPC,948
PHF5A,SNRPD1,995
PHF5A,SNRPD2,997
PHF5A,SNRPD3,995
PHF5A,SNRPE,998
PHF5A,SNRPF,998
PHF5A,SNU13,992
PHF5A,SNW1,947
PHF5A,SRRM1,920
PHF5A,SRRM2,992
PHF5A,SRSF1,931
PHF5A,TCERG1,823
PHF5A,TXNL4A,991
PHF5A,U2AF1,740
PHF5A,U2AF2,998
PHF5A,U2SURP,851
PHF5A,UBL5,900
PHF5A,USP39,844
PHF5A,WBP11,827
PHF5A,XAB2,914
PHF5A,YBX1,924
PHF5A,ZMAT2,991
PHGDH,PKM,718
PHGDH,PSAT1,999
PHGDH,PSPH,938
PHGDH,SHMT1,881
PHGDH,SHMT2,926
PHGDH,TNPO1,914
PHGDH,XPO1,786
PHKA1,PHKA2,955
PHKA1,PHKB,954
PHKA1,PHKG2,999
PHKA1,PYGB,802
PHKA1,PYGL,847
PHKA1,PYGM,860
PHKA1,RPS4X,811
PHKA1,RPS4Y1,778
PHKA2,PHKB,978
PHKA2,PHKG2,999
PHKA2,PPP1R3D,706
PHKA2,PYGB,794
PHKA2,PYGL,855
PHKA2,PYGM,813
PHKB,PHKG2,999
PHKB,PPP1R3D,721
PHKB,PYGB,819
PHKB,PYGL,877
PHKB,PYGM,901
PHKG2,PPP1R3D,720
PHKG2,PRKAG1,708
PHKG2,PYGB,797
PHKG2,PYGL,858
PHKG2,PYGM,824
PHLDB2,PPFIA1,905
PI4K2A,PI4K2B,908
PI4K2A,PI4KA,976
PI4K2A,PI4KB,978
PI4K2A,PIK3C2A,931
PI4K2A,PIK3C2B,916
PI4K2A,PIK3C3,938
PI4K2A,PIK3R1,914
PI4K2A,PIKFYVE,943
PI4K2A,PIP5K1C,961
PI4K2A,PLCB1,702
PI4K2A,PLCD1,724
PI4K2A,PTEN,909
PI4K2A,SYNJ1,783
PI4K2A,SYNJ2,730
PI4K2B,PI4KA,976
PI4K2B,PI4KB,983
PI4K2B,PIK3C2A,929
PI4K2B,PIK3C2B,919
PI4K2B,PIK3C3,931
PI4K2B,PIK3R1,916
PI4K2B,PIKFYVE,939
PI4K2B,PIP5K1C,952
PI4K2B,PLCB3,702
PI4K2B,PLCD1,726
PI4K2B,PTEN,907
PI4K2B,SYNJ1,792
PI4KA,PI4KB,969
PI4KA,PIK3C2A,916
PI4KA,PIK3C2B,915
PI4KA,PIK3C3,927
PI4KA,PIK3R1,924
PI4KA,PIKFYVE,956
PI4KA,PIP5K1C,966
PI4KA,PLCB1,717
PI4KA,PLCD1,751
PI4KA,PTEN,916
PI4KA,SNAP29,741
PI4KA,SYNJ1,792
PI4KA,SYNJ2,850
PI4KA,TTC7A,885
PI4KA,TTC7B,991
PI4KA,VAPA,703
PI4KB,PIK3C2A,912
PI4KB,PIK3C2B,917
PI4KB,PIK3C3,938
PI4KB,PIK3R1,925
PI4KB,PIKFYVE,961
PI4KB,PIP4K2C,727
PI4KB,PIP5K1C,972
PI4KB,PLCD1,773
PI4KB,PTEN,914
PI4KB,RAB11B,926
PI4KB,SYNJ1,773
PI4KB,SYNJ2,755
PI4KB,YWHAB,766
PI4KB,YWHAG,866
PI4KB,YWHAQ,746
PIAS1,PTK2,769
PIAS1,PTPN1,701
PIAS1,SAE1,858
PIAS1,SRSF1,786
PIAS1,STAT1,999
PIAS1,STAT2,944
PIAS1,STAT3,952
PIAS1,STAT5A,773
PIAS1,STAT5B,779
PIAS1,STAT6,756
PIAS1,SUMO2,994
PIAS1,SUMO3,976
PIAS1,TP53BP1,776
PIAS1,UBA2,733
PIAS4,RIF1,742
PIAS4,SAE1,734
PIAS4,SMAD3,896
PIAS4,SMAD4,808
PIAS4,STAT1,915
PIAS4,STAT2,749
PIAS4,STAT3,862
PIAS4,STAT5A,745
PIAS4,STAT5B,750
PIAS4,STAT6,755
PIAS4,SUMO2,998
PIAS4,SUMO3,946
PIAS4,TP53BP1,866
PIAS4,UBA2,704
PIAS4,UBE2N,798
PIAS4,XRCC5,737
PIAS4,XRCC6,763
PICALM,PIK3C2A,900
PICALM,PSEN1,765
PICALM,SEC13,714
PICALM,SMAP2,726
PICALM,SORL1,838
PICALM,STON2,802
PICALM,SYNJ1,753
PICALM,SYNRG,795
PICALM,VAMP2,732
PICALM,VAMP3,737
PIGK,PIGO,981
PIGK,PIGS,999
PIGK,PIGT,999
PIGK,PIGU,999
PIGO,PIGS,964
PIGO,PIGT,984
PIGO,PIGU,961
PIGS,PIGT,999
PIGS,PIGU,999
PIGT,PIGU,999
PIH1D1,POLR1A,799
PIH1D1,POLR2A,886
PIH1D1,POLR2B,827
PIH1D1,POLR2C,840
PIH1D1,POLR2D,839
PIH1D1,POLR2E,977
PIH1D1,POLR2G,838
PIH1D1,POLR2H,716
PIH1D1,POLR2I,848
PIH1D1,POLR2J,832
PIH1D1,POLR2L,819
PIH1D1,POLR3A,828
PIH1D1,PPP1CA,854
PIH1D1,PPP1CC,723
PIH1D1,PTGES3,803
PIH1D1,RNF113A,757
PIH1D1,RPAP3,999
PIH1D1,RUVBL1,999
PIH1D1,RUVBL2,999
PIH1D1,SNU13,839
PIH1D1,UXT,976
PIK3AP1,PIK3CA,918
PIK3AP1,PIK3CB,920
PIK3AP1,PIK3CD,918
PIK3AP1,PIK3R1,958
PIK3AP1,SYK,953
PIK3C2A,PIK3C2B,941
PIK3C2A,PIK3CA,771
PIK3C2A,PIK3CB,777
PIK3C2A,PIK3CD,759
PIK3C2A,PIK3R1,938
PIK3C2A,PIK3R4,726
PIK3C2A,PIKFYVE,942
PIK3C2A,PIP5K1C,922
PIK3C2A,PLCD1,704
PIK3C2A,PLCG1,703
PIK3C2A,PTEN,934
PIK3C2A,SNX18,730
PIK3C2A,SNX9,801
PIK3C2A,SYNJ1,923
PIK3C2A,SYNJ2,920
PIK3C2B,PIK3C3,725
PIK3C2B,PIK3CA,780
PIK3C2B,PIK3CB,771
PIK3C2B,PIK3R1,953
PIK3C2B,PIK3R4,745
PIK3C2B,PIKFYVE,929
PIK3C2B,PIP5K1C,926
PIK3C2B,PLCG1,730
PIK3C2B,PLCG2,700
PIK3C2B,PTEN,941
PIK3C2B,SNX9,764
PIK3C2B,SYNJ1,919
PIK3C2B,SYNJ2,924
PIK3C2B,TECR,894
PIK3C3,PIK3CA,727
PIK3C3,PIK3CB,813
PIK3C3,PIK3CG,700
PIK3C3,PIK3R1,955
PIK3C3,PIK3R4,999
PIK3C3,PIKFYVE,980
PIK3C3,PLCD1,706
PIK3C3,PRKAA1,708
PIK3C3,PSMD4,703
PIK3C3,PTEN,953
PIK3C3,RAB5A,999
PIK3C3,RAB5B,939
PIK3C3,RAB5C,941
PIK3C3,RB1CC1,989
PIK3C3,RBSN,757
PIK3C3,RHEB,774
PIK3C3,RPTOR,746
PIK3C3,SH3GLB1,915
PIK3C3,SQSTM1,812
PIK3C3,STX17,785
PIK3C3,TXNDC9,700
PIK3C3,UVRAG,999
PIK3C3,VAC14,775
PIK3C3,VMP1,919
PIK3C3,VPS29,700
PIK3C3,VPS35,842
PIK3C3,WDR81,708
PIK3C3,WIPI1,902
PIK3C3,WIPI2,971
PIK3C3,ZFYVE1,865
PIK3CA,PIK3CB,998
PIK3CA,PIK3CD,998
PIK3CA,PIK3CG,997
PIK3CA,PIK3R1,999
PIK3CA,PIK3R4,720
PIK3CA,PIP4K2A,925
PIK3CA,PIP4K2B,924
PIK3CA,PIP4K2C,923
PIK3CA,PIP4P1,900
PIK3CA,PIP4P2,900
PIK3CA,PIP5K1C,929
PIK3CA,PLCB1,704
PIK3CA,PLCB3,705
PIK3CA,PLCB4,703
PIK3CA,PLCG1,973
PIK3CA,PLCG2,928
PIK3CA,PPP2R1A,773
PIK3CA,PREX1,925
PIK3CA,PRKCD,918
PIK3CA,PRKCI,952
PIK3CA,PTEN,995
PIK3CA,PTK2,970
PIK3CA,PTPN11,990
PIK3CA,PTPN6,920
PIK3CA,RAC1,747
PIK3CA,RAC2,947
PIK3CA,RAP1A,948
PIK3CA,RAP1B,929
PIK3CA,RASA1,702
PIK3CA,RHOA,743
PIK3CA,RHOG,718
PIK3CA,RICTOR,792
PIK3CA,RRAS,997
PIK3CA,RRAS2,988
PIK3CA,SMAD4,805
PIK3CA,SNX9,757
PIK3CA,SOS1,926
PIK3CA,SRC,984
PIK3CA,STAT1,740
PIK3CA,STAT3,859
PIK3CA,SYK,935
PIK3CA,SYNJ1,704
PIK3CA,TRAF2,905
PIK3CA,TRAF6,715
PIK3CA,VAV1,950
PIK3CA,VAV2,918
PIK3CA,VAV3,920
PIK3CA,YWHAZ,759
PIK3CB,PIK3CD,998
PIK3CB,PIK3CG,997
PIK3CB,PIK3R1,999
PIK3CB,PIK3R4,864
PIK3CB,PIP4K2A,928
PIK3CB,PIP4K2B,925
PIK3CB,PIP4K2C,922
PIK3CB,PIP4P1,900
PIK3CB,PIP4P2,900
PIK3CB,PIP5K1C,934
PIK3CB,PLCB1,717
PIK3CB,PLCB2,708
PIK3CB,PLCB3,702
PIK3CB,PLCD1,709
PIK3CB,PLCG1,924
PIK3CB,PLCG2,938
PIK3CB,PREX1,930
PIK3CB,PRKCD,966
PIK3CB,PRKCI,917
PIK3CB,PTEN,984
PIK3CB,PTK2,930
PIK3CB,PTPN11,934
PIK3CB,PTPN6,919
PIK3CB,RAB5A,964
PIK3CB,RAC2,965
PIK3CB,RAP1A,927
PIK3CB,RAP1B,960
PIK3CB,RHOG,960
PIK3CB,RICTOR,705
PIK3CB,RRAS,944
PIK3CB,RRAS2,828
PIK3CB,SOS1,707
PIK3CB,SRC,967
PIK3CB,SYK,938
PIK3CB,SYNJ1,708
PIK3CB,SYNJ2,709
PIK3CB,TRAF2,905
PIK3CB,VAV1,929
PIK3CB,VAV2,954
PIK3CB,VAV3,924
PIK3CD,PIK3CG,994
PIK3CD,PIK3R1,999
PIK3CD,PIK3R4,710
PIK3CD,PIP4K2A,924
PIK3CD,PIP4K2B,921
PIK3CD,PIP4K2C,916
PIK3CD,PIP4P1,902
PIK3CD,PIP4P2,900
PIK3CD,PIP5K1C,942
PIK3CD,PLCB2,743
PIK3CD,PLCB3,702
PIK3CD,PLCG1,927
PIK3CD,PLCG2,974
PIK3CD,PPP1R12C,823
PIK3CD,PREX1,927
PIK3CD,PRKCD,923
PIK3CD,PRKCI,908
PIK3CD,PTEN,973
PIK3CD,PTK2,924
PIK3CD,PTPN11,931
PIK3CD,PTPN6,926
PIK3CD,RAC2,957
PIK3CD,RAP1A,922
PIK3CD,RAP1B,925
PIK3CD,RRAS,997
PIK3CD,RRAS2,989
PIK3CD,SRC,967
PIK3CD,SYK,976
PIK3CD,SYNJ2,706
PIK3CD,TRAF2,905
PIK3CD,VAV1,945
PIK3CD,VAV2,917
PIK3CD,VAV3,918
PIK3CG,PIK3R1,999
PIK3CG,PIK3R4,750
PIK3CG,PIP4K2A,930
PIK3CG,PIP4K2B,929
PIK3CG,PIP4K2C,926
PIK3CG,PIP5K1C,934
PIK3CG,PLCB1,739
PIK3CG,PLCB2,833
PIK3CG,PLCB3,770
PIK3CG,PLCG1,750
PIK3CG,PLCG2,808
PIK3CG,PLEK,776
PIK3CG,PPP1R12C,991
PIK3CG,PTEN,836
PIK3CG,PTK2,928
PIK3CG,PTPN11,755
PIK3CG,RAB8A,771
PIK3CG,RRAS,978
PIK3CG,RRAS2,978
PIK3CG,SHC1,761
PIK3CG,SRC,966
PIK3CG,STAT3,710
PIK3CG,SUCLG2,769
PIK3CG,SYK,882
PIK3CG,SYNJ1,704
PIK3CG,VAV1,776
PIK3R1,PIKFYVE,917
PIK3R1,PIP4K2A,921
PIK3R1,PIP4K2B,911
PIK3R1,PIP4K2C,913
PIK3R1,PIP4P1,900
PIK3R1,PIP4P2,900
PIK3R1,PIP5K1C,925
PIK3R1,PLCB1,731
PIK3R1,PLCD3,743
PIK3R1,PLCG1,967
PIK3R1,PLCG2,979
PIK3R1,PREX1,916
PIK3R1,PRKCD,934
PIK3R1,PRKCI,919
PIK3R1,PTEN,997
PIK3R1,PTK2,988
PIK3R1,PTPN11,996
PIK3R1,PTPN6,971
PIK3R1,RAB5A,792
PIK3R1,RAC1,794
PIK3R1,RAC2,934
PIK3R1,RAP1A,920
PIK3R1,RAP1B,912
PIK3R1,RHOA,711
PIK3R1,RRAS,927
PIK3R1,RRAS2,794
PIK3R1,SH3KBP1,857
PIK3R1,SHC1,971
PIK3R1,SNX9,759
PIK3R1,SOS1,927
PIK3R1,SPP1,773
PIK3R1,SRC,998
PIK3R1,STAT1,743
PIK3R1,STAT3,918
PIK3R1,SYK,980
PIK3R1,SYNJ2,703
PIK3R1,TGFBR1,806
PIK3R1,TGFBR2,772
PIK3R1,TRAF2,907
PIK3R1,VAV1,980
PIK3R1,VAV2,910
PIK3R1,VAV3,933
PIK3R1,WAS,746
PIK3R1,YES1,707
PIK3R1,YWHAZ,961
PIK3R4,RAB5A,957
PIK3R4,RB1CC1,986
PIK3R4,RPTOR,710
PIK3R4,SH3GLB1,945
PIK3R4,SNRPA1,777
PIK3R4,SQSTM1,793
PIK3R4,STX17,737
PIK3R4,UVRAG,999
PIK3R4,VMP1,738
PIK3R4,VPS35,828
PIK3R4,WIPI1,815
PIK3R4,WIPI2,892
PIK3R4,ZFYVE1,754
PIKFYVE,PIP4K2A,943
PIKFYVE,PIP4K2B,951
PIKFYVE,PIP4K2C,929
PIKFYVE,PIP4P1,924
PIKFYVE,PIP4P2,921
PIKFYVE,PLCB1,918
PIKFYVE,PLCB2,900
PIKFYVE,PLCB3,912
PIKFYVE,PLCB4,901
PIKFYVE,PLCD1,936
PIKFYVE,PLCD3,900
PIKFYVE,PLCG1,910
PIKFYVE,PLCG2,910
PIKFYVE,PTEN,940
PIKFYVE,ROCK1,915
PIKFYVE,ROCK2,914
PIKFYVE,SCIN,916
PIKFYVE,VAC14,999
PIKFYVE,VCL,915
PIKFYVE,WIPI1,702
PILRA,PTPN11,982
PILRA,PTPN6,796
PILRA,TNFRSF14,826
PIN1,PML,836
PIN1,POLR2A,912
PIN1,SFN,909
PIN1,SYAP1,777
PIN4,WDR48,819
PIP4K2A,PIP4K2B,973
PIP4K2A,PIP4K2C,973
PIP4K2A,PIP4P1,941
PIP4K2A,PIP4P2,949
PIP4K2A,PIP5K1C,926
PIP4K2A,PLCB1,758
PIP4K2A,PLCB2,738
PIP4K2A,PLCB3,736
PIP4K2A,PLCB4,705
PIP4K2A,PLCD1,818
PIP4K2A,PLCD3,843
PIP4K2A,PLCG1,738
PIP4K2A,PLCG2,722
PIP4K2A,PTEN,957
PIP4K2A,ROCK1,903
PIP4K2A,ROCK2,903
PIP4K2A,SCIN,908
PIP4K2A,SYNJ1,940
PIP4K2A,SYNJ2,930
PIP4K2A,TLN1,720
PIP4K2A,TLN2,729
PIP4K2A,VCL,911
PIP4K2B,PIP4K2C,949
PIP4K2B,PIP4P1,919
PIP4K2B,PIP4P2,922
PIP4K2B,PIP5K1C,947
PIP4K2B,PLCB1,734
PIP4K2B,PLCB2,735
PIP4K2B,PLCB3,710
PIP4K2B,PLCD1,775
PIP4K2B,PLCD3,795
PIP4K2B,PLCG1,748
PIP4K2B,PLCG2,717
PIP4K2B,PTEN,922
PIP4K2B,ROCK1,903
PIP4K2B,ROCK2,913
PIP4K2B,SCIN,902
PIP4K2B,SYNJ1,918
PIP4K2B,SYNJ2,914
PIP4K2B,VCL,908
PIP4K2B,ZRANB2,717
PIP4K2C,PIP4P1,921
PIP4K2C,PIP4P2,923
PIP4K2C,PIP5K1C,917
PIP4K2C,PLCB1,733
PIP4K2C,PLCB2,710
PIP4K2C,PLCB3,710
PIP4K2C,PLCB4,721
PIP4K2C,PLCD1,780
PIP4K2C,PLCD3,785
PIP4K2C,PLCG1,712
PIP4K2C,PLCG2,708
PIP4K2C,PTEN,919
PIP4K2C,ROCK1,903
PIP4K2C,ROCK2,903
PIP4K2C,SCIN,903
PIP4K2C,SYNJ1,919
PIP4K2C,SYNJ2,911
PIP4K2C,VCL,900
PIP4P1,PIP4P2,905
PIP4P1,PIP5K1C,914
PIP4P1,PTEN,900
PIP4P1,SPAG9,976
PIP4P1,SYNJ1,910
PIP4P1,SYNJ2,903
PIP4P2,PIP5K1C,914
PIP4P2,PTEN,905
PIP4P2,SYNJ1,913
PIP4P2,SYNJ2,905
PIP5K1C,PLCB1,754
PIP5K1C,PLCB2,722
PIP5K1C,PLCB3,722
PIP5K1C,PLCB4,711
PIP5K1C,PLCD1,837
PIP5K1C,PLCD3,737
PIP5K1C,PLCG1,739
PIP5K1C,PLCG2,729
PIP5K1C,PTEN,925
PIP5K1C,RAC2,910
PIP5K1C,RHOA,932
PIP5K1C,ROCK1,907
PIP5K1C,ROCK2,902
PIP5K1C,SCIN,919
PIP5K1C,SON,706
PIP5K1C,SYNJ1,951
PIP5K1C,SYNJ2,937
PIP5K1C,TLN1,999
PIP5K1C,TLN2,969
PIP5K1C,VCL,954
PISD,PLA2G4A,706
PISD,PLD1,974
PISD,PLD2,971
PISD,PLD3,911
PISD,PTDSS1,986
PITPNA,TIMM22,768
PITPNA,TRARG1,817
PITPNA,YWHAE,901
PITPNC1,RAB1B,913
PITPNM1,PTK2B,944
PITPNM1,RHOA,739
PITPNM1,VAPA,901
PITPNM1,VAPB,948
PITRM1,PROCR,771
PKD2,PRKCSH,893
PKD2,PRKD1,830
PKD2,RAB8A,710
PKD2,TRPC4,734
PKIG,PRKACB,764
PKLR,PKM,919
PKLR,RPL11,890
PKLR,RPL15,851
PKLR,RPL18,840
PKLR,RPL19,841
PKLR,RPL21,771
PKLR,RPL23,862
PKLR,RPL23A,879
PKLR,RPL24,787
PKLR,RPL26,703
PKLR,RPL31,785
PKLR,RPL34,722
PKLR,RPL35,855
PKLR,RPL37A,761
PKLR,RPL5,910
PKLR,RPL8,709
PKLR,RPL9,713
PKLR,RPLP0,727
PKLR,RPS11,807
PKLR,RPS15,826
PKLR,RPS17,701
PKLR,RPS18,765
PKLR,RPS19,755
PKLR,RPS24,733
PKLR,RPS28,723
PKLR,RPS3,850
PKLR,RPS3A,712
PKLR,RPS6,727
PKLR,RRM1,913
PKLR,RRM2B,901
PKLR,TALDO1,908
PKLR,TKT,920
PKLR,TPI1,874
PKM,PRKACA,927
PKM,PRKACB,926
PKM,PTBP1,880
PKM,RPL11,885
PKM,RPL15,840
PKM,RPL18,830
PKM,RPL19,849
PKM,RPL21,771
PKM,RPL23,863
PKM,RPL23A,882
PKM,RPL24,789
PKM,RPL31,776
PKM,RPL34,733
PKM,RPL35,855
PKM,RPL37A,780
PKM,RPL5,905
PKM,RPL8,724
PKM,RPL9,721
PKM,RPLP0,751
PKM,RPS11,808
PKM,RPS15,830
PKM,RPS18,784
PKM,RPS19,731
PKM,RPS2,717
PKM,RPS23,707
PKM,RPS24,716
PKM,RPS28,705
PKM,RPS3,866
PKM,RPS3A,715
PKM,RPS6,784
PKM,RRM1,928
PKM,RRM2B,907
PKM,SHMT1,719
PKM,SLC2A1,814
PKM,SMARCA4,796
PKM,TALDO1,925
PKM,TIGAR,760
PKM,TKT,951
PKM,TPI1,963
PKM,TRIP6,779
PKN1,PKN2,923
PKN1,PPP1R12A,708
PKN1,PPP1R14A,797
PKN1,RHOA,998
PKN1,RHOB,927
PKN1,RHOC,875
PKN1,YWHAE,848
PKN2,RAC1,820
PKN2,RHOA,992
PKN2,RHOB,783
PKN2,RHOC,864
PKN2,RPS6KA1,761
PKN2,YWHAE,840
PKP1,PLEC,722
PKP1,PPL,866
PKP1,TGM1,734
PLA2G15,PLA2G2A,845
PLA2G15,PLA2G4A,844
PLA2G15,PLA2G4C,793
PLA2G15,PNPLA6,945
PLA2G2A,PLA2G4A,918
PLA2G2A,PLA2G4C,910
PLA2G2A,PLA2G7,895
PLA2G2A,PLD2,707
PLA2G2A,PNPLA6,762
PLA2G2A,PNPLA8,921
PLA2G2A,PTGS1,797
PLA2G4A,PLA2G7,864
PLA2G4A,PLCG1,932
PLA2G4A,PLCG2,936
PLA2G4A,PLD1,743
PLA2G4A,PLD2,788
PLA2G4A,PNPLA6,783
PLA2G4A,PRKCA,858
PLA2G4A,PRKCB,738
PLA2G4A,PTGS1,914
PLA2G4C,PLA2G7,803
PLA2G4C,PLCG1,902
PLA2G4C,PLCG2,912
PLA2G4C,PLD2,707
