gene1,gene2,combined_score
MRPS7,UBQLN4,448
MRPS7,UMPS,498
MRPS7,USP15,497
MRPS7,UTP14A,512
MRPS7,UTP15,700
MRPS7,UTP18,690
MRPS7,UTP20,623
MRPS7,UTP4,666
MRPS7,UTP6,674
MRPS7,UXS1,470
MRPS7,VARS1,553
MRPS7,WDR3,700
MRPS7,WDR36,636
MRPS7,WDR43,758
MRPS7,WDR46,688
MRPS7,WDR75,625
MRPS7,YARS1,547
MRPS7,YBX1,587
MRPS7,YME1L1,576
MRPS7,ZC3H15,402
MRPS9,MRRF,998
MRPS9,MRTO4,981
MRPS9,MSRB2,404
MRPS9,MSRB3,404
MRPS9,MTIF2,993
MRPS9,MTIF3,922
MRPS9,MTRF1L,729
MRPS9,NAMPT,717
MRPS9,NDUFAF7,448
MRPS9,NDUFS8,408
MRPS9,NME1,514
MRPS9,NME2,516
MRPS9,NME3,504
MRPS9,NME4,499
MRPS9,NME7,501
MRPS9,NSDHL,521
MRPS9,OLA1,558
MRPS9,OSGEP,421
MRPS9,OXA1L,904
MRPS9,PDCD11,988
MRPS9,PDHA1,554
MRPS9,PEBP1,783
MRPS9,PNPT1,433
MRPS9,POLR1A,690
MRPS9,POLR1C,980
MRPS9,POLR2B,770
MRPS9,POLR2C,981
MRPS9,POLR2F,661
MRPS9,POLR3A,664
MRPS9,PPA1,447
MRPS9,PPA2,425
MRPS9,PPT1,429
MRPS9,PSMG1,871
MRPS9,PTCD3,996
MRPS9,PUS1,433
MRPS9,RARS1,442
MRPS9,RARS2,437
MRPS9,RBM3,405
MRPS9,RPF2,477
MRPS9,RPL10,924
MRPS9,RPL10A,972
MRPS9,RPL11,999
MRPS9,RPL12,907
MRPS9,RPL13A,973
MRPS9,RPL17,976
MRPS9,RPL23,999
MRPS9,RPL23A,999
MRPS9,RPL26,972
MRPS9,RPL26L1,975
MRPS9,RPL27A,736
MRPS9,RPL3,975
MRPS9,RPL35,999
MRPS9,RPL36,432
MRPS9,RPL4,975
MRPS9,RPL5,999
MRPS9,RPL6,556
MRPS9,RPL7,935
MRPS9,RPL7L1,931
MRPS9,RPL8,974
MRPS9,RPL9,983
MRPS9,RPLP0,982
MRPS9,RPS11,998
MRPS9,RPS13,973
MRPS9,RPS14,961
MRPS9,RPS15,999
MRPS9,RPS15A,874
MRPS9,RPS16,974
MRPS9,RPS18,998
MRPS9,RPS2,983
MRPS9,RPS20,982
MRPS9,RPS23,985
MRPS9,RPS29,959
MRPS9,RPS3,999
MRPS9,RPS3A,428
MRPS9,RPS5,975
MRPS9,RPS9,995
MRPS9,RPSA,910
MRPS9,SARS2,421
MRPS9,SDHA,489
MRPS9,SDHB,433
MRPS9,SEC61A1,857
MRPS9,SIL1,909
MRPS9,SOD2,838
MRPS9,SPG7,793
MRPS9,SQOR,406
MRPS9,SRP54,746
MRPS9,SSBP1,714
MRPS9,STRBP,533
MRPS9,TARS1,451
MRPS9,TARS2,414
MRPS9,TARS3,410
MRPS9,TBC1D22A,414
MRPS9,TFAM,426
MRPS9,TICAM2,530
MRPS9,TIMM44,566
MRPS9,TMED3,534
MRPS9,TOP3B,455
MRPS9,TRA2A,595
MRPS9,TRMT10C,442
MRPS9,TSFM,964
MRPS9,TTC5,548
MRPS9,TUFM,999
MRPS9,UQCRFS1,598
MRPS9,USP11,432
MRPS9,USP15,419
MRPS9,USP19,425
MRPS9,USP4,421
MRPS9,UXS1,613
MRPS9,VARS1,481
MRPS9,YME1L1,589
MRRF,MRTO4,848
MRRF,MT-ATP6,695
MRRF,MTFMT,703
MRRF,MTIF2,827
MRRF,MTIF3,702
MRRF,MTRF1L,878
MRRF,N6AMT1,438
MRRF,NARS1,505
MRRF,NARS2,536
MRRF,NEMF,456
MRRF,NFS1,557
MRRF,NMD3,502
MRRF,NUBPL,417
MRRF,OAT,401
MRRF,OSGEP,423
MRRF,OXA1L,519
MRRF,PA2G4,424
MRRF,PARS2,562
MRRF,PCNA,404
MRRF,PDCD11,654
MRRF,PDHA1,401
MRRF,PDHX,413
MRRF,PELO,621
MRRF,PGK1,442
MRRF,PGK2,417
MRRF,PMPCB,412
MRRF,PNPT1,728
MRRF,POLR1A,431
MRRF,POLR1C,770
MRRF,POLR2B,527
MRRF,POLR2C,787
MRRF,POLR3A,447
MRRF,PPA1,488
MRRF,PPA2,494
MRRF,PPAT,406
MRRF,PPFIBP2,425
MRRF,PPIF,500
MRRF,PSMG1,604
MRRF,PTCD3,930
MRRF,PTRH1,502
MRRF,QARS1,510
MRRF,RARS1,525
MRRF,RARS2,591
MRRF,RBMS1,591
MRRF,RNASEH2A,487
MRRF,RPL10,836
MRRF,RPL10A,913
MRRF,RPL11,988
MRRF,RPL12,834
MRRF,RPL13A,938
MRRF,RPL17,880
MRRF,RPL18A,428
MRRF,RPL23,986
MRRF,RPL23A,985
MRRF,RPL26,845
MRRF,RPL26L1,867
MRRF,RPL27A,649
MRRF,RPL3,911
MRRF,RPL35,979
MRRF,RPL4,904
MRRF,RPL5,976
MRRF,RPL7,704
MRRF,RPL7L1,690
MRRF,RPL8,907
MRRF,RPL9,926
MRRF,RPLP0,824
MRRF,RPS11,973
MRRF,RPS12,497
MRRF,RPS13,896
MRRF,RPS14,905
MRRF,RPS15,960
MRRF,RPS15A,707
MRRF,RPS16,894
MRRF,RPS18,979
MRRF,RPS2,934
MRRF,RPS20,944
MRRF,RPS23,962
MRRF,RPS29,866
MRRF,RPS3,953
MRRF,RPS5,889
MRRF,RPS9,959
MRRF,RPSA,899
MRRF,SAMM50,756
MRRF,SARS1,453
MRRF,SARS2,456
MRRF,SBDS,537
MRRF,SEC61A1,528
MRRF,SIL1,810
MRRF,SLIRP,455
MRRF,SPG7,618
MRRF,SRP54,478
MRRF,TACO1,419
MRRF,TARS1,549
MRRF,TARS2,650
MRRF,TARS3,539
MRRF,TFAM,565
MRRF,THUMPD3,463
MRRF,TKT,421
MRRF,TMEM231,411
MRRF,TRNT1,500
MRRF,TSFM,992
MRRF,TSN,437
MRRF,TTC5,496
MRRF,TUFM,797
MRRF,UMPS,548
MRRF,UPF1,437
MRRF,UPF2,495
MRRF,UQCRC2,449
MRRF,VARS1,585
MRRF,VARS2,544
MRRF,WARS1,475
MRRF,WARS2,540
MRRF,WIPI2,461
MRRF,YARS1,685
MRRF,YARS2,572
MRRF,YME1L1,680
MRRF,ZNF598,555
MRTFB,RBM15,749
MRTFB,RHOA,806
MRTFB,SDHC,419
MRTFB,STK38L,525
MRTFB,TAGLN,406
MRTO4,MT-ATP6,456
MRTO4,MTIF2,874
MRTO4,MTREX,908
MRTO4,MTRF1L,528
MRTO4,MYBBP1A,574
MRTO4,NACA,426
MRTO4,NAMPT,524
MRTO4,NAT10,868
MRTO4,NDUFAB1,613
MRTO4,NEMF,446
MRTO4,NHP2,987
MRTO4,NLE1,973
MRTO4,NMD3,982
MRTO4,NME1,515
MRTO4,NOC2L,998
MRTO4,NOC3L,988
MRTO4,NOC4L,735
MRTO4,NOL10,867
MRTO4,NOL6,684
MRTO4,NOLC1,651
MRTO4,NOP10,572
MRTO4,NOP14,716
MRTO4,NOP16,800
MRTO4,NOP2,988
MRTO4,NOP56,941
MRTO4,NOP58,946
MRTO4,NOP9,706
MRTO4,NSUN2,833
MRTO4,NSUN5,546
MRTO4,NSUN7,512
MRTO4,NTMT1,577
MRTO4,NUDCD1,629
MRTO4,NUP43,519
MRTO4,NXF1,668
MRTO4,OBSL1,449
MRTO4,OSTC,433
MRTO4,PA2G4,988
MRTO4,PAK1IP1,898
MRTO4,PDCD11,988
MRTO4,PDCD5,723
MRTO4,PDHA1,425
MRTO4,PES1,999
MRTO4,PKLR,704
MRTO4,PKM,711
MRTO4,PNPT1,703
MRTO4,POLR1A,930
MRTO4,POLR1C,965
MRTO4,POLR2B,852
MRTO4,POLR2C,894
MRTO4,POLR2E,921
MRTO4,POLR2F,925
MRTO4,POLR2H,720
MRTO4,POLR2L,635
MRTO4,POLR3A,852
MRTO4,PPA1,437
MRTO4,PPA2,429
MRTO4,PPP3CA,482
MRTO4,PRMT1,559
MRTO4,PRMT2,410
MRTO4,PRPS1,420
MRTO4,PRPS2,410
MRTO4,PRPSAP1,432
MRTO4,PRPSAP2,410
MRTO4,PRSS3,412
MRTO4,PSMG1,544
MRTO4,PUM3,917
MRTO4,PUS1,465
MRTO4,PUS7,539
MRTO4,PWP1,902
MRTO4,PWP2,892
MRTO4,QARS1,668
MRTO4,RABEPK,429
MRTO4,RACK1,939
MRTO4,RAD23A,444
MRTO4,RAD23B,435
MRTO4,RANBP2,417
MRTO4,RARS1,495
MRTO4,RARS2,485
MRTO4,RBM15,822
MRTO4,RBM28,805
MRTO4,RCL1,935
MRTO4,RETREG2,552
MRTO4,RETREG3,552
MRTO4,RHOT2,445
MRTO4,RPF2,999
MRTO4,RPL10,863
MRTO4,RPL10A,908
MRTO4,RPL11,988
MRTO4,RPL12,891
MRTO4,RPL13,979
MRTO4,RPL13A,933
MRTO4,RPL14,959
MRTO4,RPL15,980
MRTO4,RPL17,939
MRTO4,RPL18,983
MRTO4,RPL18A,969
MRTO4,RPL19,978
MRTO4,RPL21,973
MRTO4,RPL22,869
MRTO4,RPL23,983
MRTO4,RPL23A,993
MRTO4,RPL24,981
MRTO4,RPL26,944
MRTO4,RPL26L1,946
MRTO4,RPL27,953
MRTO4,RPL27A,948
MRTO4,RPL28,948
MRTO4,RPL29,929
MRTO4,RPL3,973
MRTO4,RPL30,980
MRTO4,RPL31,987
MRTO4,RPL32,918
MRTO4,RPL34,971
MRTO4,RPL35,987
MRTO4,RPL35A,956
MRTO4,RPL36,956
MRTO4,RPL36AL,767
MRTO4,RPL37A,971
MRTO4,RPL38,928
MRTO4,RPL4,965
MRTO4,RPL5,989
MRTO4,RPL6,957
MRTO4,RPL7,912
MRTO4,RPL7A,971
MRTO4,RPL7L1,929
MRTO4,RPL8,915
MRTO4,RPL9,975
MRTO4,RPLP1,982
MRTO4,RPLP2,973
MRTO4,RPN1,468
MRTO4,RPP30,478
MRTO4,RPS10,916
MRTO4,RPS11,982
MRTO4,RPS12,784
MRTO4,RPS13,884
MRTO4,RPS14,901
MRTO4,RPS15,984
MRTO4,RPS15A,744
MRTO4,RPS16,890
MRTO4,RPS17,972
MRTO4,RPS18,984
MRTO4,RPS19,977
MRTO4,RPS2,952
MRTO4,RPS20,948
MRTO4,RPS21,950
MRTO4,RPS23,946
MRTO4,RPS24,979
MRTO4,RPS25,955
MRTO4,RPS26,961
MRTO4,RPS27,859
MRTO4,RPS27L,853
MRTO4,RPS28,975
MRTO4,RPS29,904
MRTO4,RPS3,984
MRTO4,RPS3A,977
MRTO4,RPS4X,871
MRTO4,RPS4Y1,860
MRTO4,RPS5,897
MRTO4,RPS6,965
MRTO4,RPS7,976
MRTO4,RPS8,977
MRTO4,RPS9,950
MRTO4,RPSA,832
MRTO4,RRP12,904
MRTO4,RRP1B,979
MRTO4,RRP9,878
MRTO4,RRS1,992
MRTO4,RSF1,511
MRTO4,RSL1D1,996
MRTO4,RTCA,730
MRTO4,RUVBL1,530
MRTO4,RUVBL2,457
MRTO4,SBDS,820
MRTO4,SDAD1,978
MRTO4,SEC61A1,864
MRTO4,SERBP1,716
MRTO4,SHMT2,454
MRTO4,SIL1,831
MRTO4,SNU13,906
MRTO4,SPATA5,434
MRTO4,SPATA5L1,426
MRTO4,SPG7,459
MRTO4,SRM,428
MRTO4,SRP54,863
MRTO4,SRP72,421
MRTO4,SRPRA,861
MRTO4,SRPRB,519
MRTO4,SSBP1,723
MRTO4,STT3A,612
MRTO4,STT3B,606
MRTO4,SYMPK,755
MRTO4,TBL3,853
MRTO4,TEX10,648
MRTO4,TMA16,860
MRTO4,TPI1,406
MRTO4,TPT1,747
MRTO4,TRMT1,496
MRTO4,TRMT11,529
MRTO4,TRMT112,466
MRTO4,TRUB1,661
MRTO4,TSFM,827
MRTO4,TSR1,936
MRTO4,TSR2,805
MRTO4,TTC5,564
MRTO4,TUFM,982
MRTO4,UBL4A,429
MRTO4,UBL7,434
MRTO4,UBQLN1,429
MRTO4,UBQLN2,425
MRTO4,UBQLN4,432
MRTO4,UMPS,416
MRTO4,UTP14A,679
MRTO4,UTP15,619
MRTO4,UTP18,727
MRTO4,UTP23,571
MRTO4,UTP4,889
MRTO4,UTP6,937
MRTO4,VARS1,573
MRTO4,VCP,432
MRTO4,WDR12,997
MRTO4,WDR18,906
MRTO4,WDR3,752
MRTO4,WDR33,482
MRTO4,WDR36,901
MRTO4,WDR43,842
MRTO4,WDR46,968
MRTO4,WDR75,792
MRTO4,XPO1,524
MRTO4,YARS1,455
MRTO4,YME1L1,470
MRTO4,ZC3H15,557
MRTO4,ZNF622,883
MRTO4,ZPR1,409
MS4A6A,PICALM,790
MS4A6A,PILRA,564
MS4A6A,PLA2G7,419
MS4A6A,PLD3,471
MS4A6A,PSEN1,487
MS4A6A,PTK2B,594
MS4A6A,RGS18,401
MS4A6A,RNASE2,430
MS4A6A,RNASE6,628
MS4A6A,SORL1,682
MS4A6A,STAB1,514
MS4A6A,TLR8,482
MS4A6A,TOMM40,444
MS4A6A,TREM2,699
MS4A6A,TYROBP,790
MS4A6A,VSIG4,684
MSH2,MSH6,999
MSH2,NASP,450
MSH2,NBN,824
MSH2,NF1,726
MSH2,NHEJ1,932
MSH2,NRAS,684
MSH2,NUP43,438
MSH2,NUP98,406
MSH2,OTUB1,606
MSH2,PAICS,454
MSH2,PARP1,713
MSH2,PAXX,918
MSH2,PCNA,972
MSH2,PDS5A,416
MSH2,PIK3CA,618
MSH2,POLB,420
MSH2,POLD1,994
MSH2,PRKDC,957
MSH2,PTEN,778
MSH2,RAD21,602
MSH2,RAD23A,464
MSH2,RAD23B,946
MSH2,RAD50,613
MSH2,RCOR1,904
MSH2,RECQL,722
MSH2,REEP5,734
MSH2,RFC1,715
MSH2,RFC2,884
MSH2,RFC3,770
MSH2,RFC4,935
MSH2,RFC5,717
MSH2,RNASEH2A,545
MSH2,RNASEH2B,437
MSH2,RPA1,855
MSH2,RPA2,726
MSH2,RPA3,729
MSH2,RRM1,523
MSH2,RUVBL1,404
MSH2,SMAD4,625
MSH2,SMARCA4,488
MSH2,SMARCA5,505
MSH2,SMARCB1,416
MSH2,SMC1A,636
MSH2,SMC2,557
MSH2,SMC3,610
MSH2,SMC5,455
MSH2,SSBP1,435
MSH2,SSRP1,655
MSH2,SUMO2,780
MSH2,SUPT16H,532
MSH2,TERF2,506
MSH2,TERF2IP,433
MSH2,TGFBR2,522
MSH2,TOP1,613
MSH2,TOP2B,500
MSH2,TP53BP1,619
MSH2,TPT1,479
MSH2,USP10,411
MSH2,XPA,908
MSH2,XPC,944
MSH2,XRCC1,781
MSH2,XRCC4,953
MSH2,XRCC5,973
MSH2,XRCC6,979
MSH2,YBX1,550
MSH6,NASP,422
MSH6,NBN,907
MSH6,NF1,756
MSH6,NHEJ1,931
MSH6,NOTCH2,462
MSH6,NRAS,608
MSH6,NUDCD1,634
MSH6,PAICS,502
MSH6,PARP1,798
MSH6,PAXX,916
MSH6,PCNA,998
MSH6,PDS5A,416
MSH6,PIK3CA,631
MSH6,POLB,424
MSH6,POLD1,995
MSH6,PRKDC,967
MSH6,PSIP1,400
MSH6,PTEN,742
MSH6,RAD21,862
MSH6,RAD23A,461
MSH6,RAD23B,955
MSH6,RAD50,624
MSH6,RCOR1,908
MSH6,RECQL,467
MSH6,REEP5,728
MSH6,RFC1,783
MSH6,RFC2,901
MSH6,RFC3,683
MSH6,RFC4,928
MSH6,RFC5,660
MSH6,RNASEH2A,499
MSH6,RNASEH2B,411
MSH6,RPA1,910
MSH6,RPA2,806
MSH6,RPA3,716
MSH6,RRM1,676
MSH6,RUVBL2,403
MSH6,SMAD4,663
MSH6,SMARCA1,551
MSH6,SMARCA4,520
MSH6,SMARCA5,594
MSH6,SMARCB1,435
MSH6,SMC1A,767
MSH6,SMC3,687
MSH6,SMC5,558
MSH6,SSBP1,634
MSH6,SSRP1,610
MSH6,STAT3,441
MSH6,SUMO2,404
MSH6,SUPT16H,690
MSH6,SYNE1,539
MSH6,TERF2,446
MSH6,TGFBR2,703
MSH6,TOP1,556
MSH6,TOP2B,512
MSH6,TP53BP1,678
MSH6,TRIM28,406
MSH6,TSC2,413
MSH6,XPA,856
MSH6,XPC,933
MSH6,XRCC1,752
MSH6,XRCC4,946
MSH6,XRCC5,972
MSH6,XRCC6,992
MSI2,NUMB,930
MSI2,NUMBL,945
MSI2,NUP214,427
MSI2,NUP98,862
MSI2,PBX1,551
MSI2,PSMA7,412
MSI2,PTEN,528
MSI2,QKI,585
MSI2,RBFOX2,521
MSI2,RRM1,407
MSI2,SNRNP70,430
MSI2,SRSF1,404
MSI2,SYNCRIP,509
MSI2,TIMM10B,546
MSI2,TNPO1,567
MSI2,TNPO2,541
MSI2,TRA2A,517
MSI2,TRA2B,411
MSI2,UPF1,478
MSI2,USP10,430
MSI2,ZC3H14,833
MSN,MYD88,469
MSN,MYH9,941
MSN,MYL12B,450
MSN,NCF1,705
MSN,NCF2,493
MSN,NCF4,654
MSN,NF2,483
MSN,NFASC,584
MSN,NPM1,645
MSN,PALLD,474
MSN,PARD3,414
MSN,PDZD8,504
MSN,PECAM1,570
MSN,PFN1,523
MSN,PIK3R1,548
MSN,PIR,600
MSN,PLCG1,614
MSN,PLEC,551
MSN,PLEK,749
MSN,PLS1,862
MSN,PODXL,576
MSN,PPFIA1,407
MSN,PPFIBP1,536
MSN,PPL,687
MSN,PPM1B,527
MSN,PPP1CB,543
MSN,PPP1R12A,580
MSN,PRKACA,544
MSN,PRKACB,539
MSN,PRKAR1A,537
MSN,PTEN,704
MSN,PTGFRN,590
MSN,PTK2,586
MSN,PTK2B,407
MSN,RAB11FIP1,451
MSN,RAB11FIP2,491
MSN,RAB5A,421
MSN,RAC2,488
MSN,RANBP2,548
MSN,RDX,999
MSN,RHOA,899
MSN,RHOB,451
MSN,RHOC,450
MSN,RHOG,411
MSN,RILP,674
MSN,ROCK1,521
MSN,ROCK2,698
MSN,RPSA,499
MSN,RRBP1,509
MSN,SCIN,497
MSN,SDC2,912
MSN,SDCBP,430
MSN,SEC31A,631
MSN,SELL,863
MSN,SHC1,601
MSN,SLC12A2,490
MSN,SLC9A1,997
MSN,SNX17,484
MSN,SNX27,450
MSN,SPN,970
MSN,SPP1,536
MSN,SPTAN1,688
MSN,SPTBN1,654
MSN,SQSTM1,543
MSN,SRC,748
MSN,SRGN,553
MSN,STARD13,537
MSN,STAT3,665
MSN,STK10,559
MSN,STK24,461
MSN,STK26,428
MSN,STRN,574
MSN,SYK,745
MSN,SYNM,423
MSN,SYTL1,408
MSN,TAGLN2,472
MSN,TFG,616
MSN,TJP1,653
MSN,TKT,439
MSN,TLN1,718
MSN,TLN2,748
MSN,TPM3,647
MSN,TPM4,655
MSN,TPR,509
MSN,TRAF3IP3,447
MSN,TRIOBP,524
MSN,TSC1,637
MSN,TSG101,547
MSN,TWF1,821
MSN,TWF2,620
MSN,VASP,802
MSN,VAV1,656
MSN,VCAM1,982
MSN,VCAN,435
MSN,VCL,951
MSN,VIM,484
MSN,WAS,601
MSN,WASF2,401
MSN,WASL,688
MSN,WDR1,476
MSR1,NFKB2,406
MSR1,OLR1,739
MSR1,PCYOX1,562
MSR1,PEX3,542
MSR1,PLA2G7,625
MSR1,PLTP,603
MSR1,PON1,581
MSR1,PRKCSH,632
MSR1,PTPRC,466
MSR1,RNASEL,702
MSR1,RRAD,403
MSR1,S100A9,517
MSR1,SAA1,575
MSR1,SAA2,576
MSR1,SAA4,540
MSR1,SCARB1,817
MSR1,SCARB2,807
MSR1,SELENOS,547
MSR1,SIGLEC1,646
MSR1,STAB1,517
MSR1,STAT1,422
MSR1,STAT3,445
MSR1,TGFB1,402
MSR1,TLR2,732
MSR1,TRAF6,429
MSR1,TREM2,677
MSR1,VCAM1,417
MSR1,VLDLR,584
MSR1,VSIG4,529
MSR1,VWF,488
MSRA,MSRB2,978
MSRA,MSRB3,990
MSRA,MTMR9,408
MSRA,MTR,492
MSRA,OMA1,405
MSRA,P4HB,479
MSRA,PAPSS1,409
MSRA,PAPSS2,411
MSRA,PDIA3,479
MSRA,PDIA4,480
MSRA,PDIA5,482
MSRA,PDIA6,479
MSRA,PRDX5,412
MSRA,SDHA,461
MSRA,SELENOO,605
MSRA,SELENOT,536
MSRA,SELENOW,400
MSRA,SEPHS1,400
MSRA,SOD2,546
MSRA,SOD3,409
MSRA,SUOX,460
MSRA,TMX1,483
MSRA,TMX3,480
MSRA,TMX4,494
MSRA,TUFM,407
MSRA,TXN2,894
MSRA,TXNDC5,480
MSRA,TXNDC9,503
MSRA,TXNRD1,532
MSRA,TXNRD2,511
MSRA,TXNRD3,445
MSRA,YARS1,494
MSRA,ZMPSTE24,413
MSRB2,PRKAG1,448
MSRB2,PRKAG2,431
MSRB2,RPL12,411
MSRB2,SDHC,476
MSRB2,SELENOF,521
MSRB2,SELENOH,415
MSRB2,SELENOM,451
MSRB2,SELENON,409
MSRB2,SELENOO,554
MSRB2,SELENOT,541
MSRB2,SELENOW,420
MSRB2,SEPHS2,455
MSRB2,TJAP1,622
MSRB2,TST,509
MSRB2,TXNRD1,455
MSRB2,TXNRD2,443
MSRB2,TXNRD3,448
MSRB3,PKM,439
MSRB3,RCL1,419
MSRB3,SDHC,432
MSRB3,TRIOBP,408
MST1,RNF123,401
MST1,SEMA4D,461
MST1,SRSF1,595
MST1,ST14,508
MST1,VWF,501
MT-ATP6,MT-ATP8,999
MT-ATP6,MT-CO1,998
MT-ATP6,MT-CO2,999
MT-ATP6,MT-CYB,999
MT-ATP6,MT-ND1,999
MT-ATP6,MT-ND2,999
MT-ATP6,MT-ND4,999
MT-ATP6,MT-ND5,999
MT-ATP6,MTIF2,531
MT-ATP6,NDUFA13,402
MT-ATP6,NDUFA2,602
MT-ATP6,NDUFA9,505
MT-ATP6,NDUFAF2,471
MT-ATP6,NDUFAF5,504
MT-ATP6,NDUFB8,760
MT-ATP6,NDUFS1,715
MT-ATP6,NDUFS2,687
MT-ATP6,NDUFS3,805
MT-ATP6,NDUFS4,669
MT-ATP6,NDUFS7,785
MT-ATP6,NDUFS8,733
MT-ATP6,NDUFV1,709
MT-ATP6,NDUFV2,595
MT-ATP6,NRF1,435
MT-ATP6,OMA1,413
MT-ATP6,OXA1L,708
MT-ATP6,OXSM,503
MT-ATP6,PCCB,415
MT-ATP6,PDHA1,677
MT-ATP6,PLEKHF1,526
MT-ATP6,PNPT1,606
MT-ATP6,POLR1C,701
MT-ATP6,POLR2A,425
MT-ATP6,POLR2B,720
MT-ATP6,POLR2C,699
MT-ATP6,POLR3A,400
MT-ATP6,PPA1,770
MT-ATP6,PPA2,769
MT-ATP6,PPIF,446
MT-ATP6,PRTFDC1,816
MT-ATP6,PTGS1,884
MT-ATP6,PYCR1,658
MT-ATP6,RARS2,409
MT-ATP6,RPE,400
MT-ATP6,RPL10,601
MT-ATP6,RPL11,939
MT-ATP6,RPL13A,630
MT-ATP6,RPL14,417
MT-ATP6,RPL17,562
MT-ATP6,RPL23,900
MT-ATP6,RPL23A,830
MT-ATP6,RPL26,411
MT-ATP6,RPL26L1,407
MT-ATP6,RPL3,752
MT-ATP6,RPL4,703
MT-ATP6,RPL5,867
MT-ATP6,RPL6,477
MT-ATP6,RPL8,730
MT-ATP6,RPL9,737
MT-ATP6,RPLP0,492
MT-ATP6,RPS10,414
MT-ATP6,RPS11,551
MT-ATP6,RPS13,569
MT-ATP6,RPS14,704
MT-ATP6,RPS15A,642
MT-ATP6,RPS16,703
MT-ATP6,RPS18,885
MT-ATP6,RPS19,412
MT-ATP6,RPS2,828
MT-ATP6,RPS20,699
MT-ATP6,RPS23,808
MT-ATP6,RPS29,779
MT-ATP6,RPS3,914
MT-ATP6,RPS5,622
MT-ATP6,RPS9,467
MT-ATP6,RPSA,493
MT-ATP6,SDHA,743
MT-ATP6,SDHB,682
MT-ATP6,SDHC,593
MT-ATP6,SDHD,502
MT-ATP6,SEC61A1,789
MT-ATP6,SHMT1,426
MT-ATP6,SHMT2,452
MT-ATP6,SIL1,570
MT-ATP6,SLIRP,441
MT-ATP6,SOD2,559
MT-ATP6,SP1,515
MT-ATP6,SPG7,530
MT-ATP6,SSBP1,447
MT-ATP6,SUCLA2,452
MT-ATP6,SUCLG1,490
MT-ATP6,SUPV3L1,586
MT-ATP6,SURF1,780
MT-ATP6,TACO1,614
MT-ATP6,TCIRG1,763
MT-ATP6,TFAM,669
MT-ATP6,TKT,422
MT-ATP6,TMEM70,792
MT-ATP6,TOMM20,410
MT-ATP6,TOP2B,413
MT-ATP6,TPI1,515
MT-ATP6,TRNT1,501
MT-ATP6,TSFM,886
MT-ATP6,TTR,416
MT-ATP6,TUFM,592
MT-ATP6,UMPS,462
MT-ATP6,UQCRB,432
MT-ATP6,UQCRC1,435
MT-ATP6,UQCRC2,516
MT-ATP6,UQCRFS1,911
MT-ATP6,VARS1,545
MT-ATP6,VARS2,485
MT-ATP6,VDAC1,481
MT-ATP6,WARS2,416
MT-ATP6,YARS2,488
MT-ATP6,YME1L1,452
MT-ATP8,MT-CO1,897
MT-ATP8,MT-CO2,938
MT-ATP8,MT-CYB,943
MT-ATP8,MT-ND1,925
MT-ATP8,MT-ND2,950
MT-ATP8,MT-ND4,970
MT-ATP8,MT-ND5,971
MT-ATP8,NDUFA6,432
MT-ATP8,NDUFB8,401
MT-ATP8,NDUFV3,406
MT-ATP8,PPA1,650
MT-ATP8,PPA2,654
MT-ATP8,PTGS1,882
MT-ATP8,RPS3,662
MT-ATP8,TCIRG1,400
MT-ATP8,TFAM,788
MT-ATP8,TMEM70,876
MT-ATP8,TTR,403
MT-ATP8,UQCRC2,423
MT-CO1,MT-CO2,999
MT-CO1,MT-CYB,999
MT-CO1,MT-ND1,999
MT-CO1,MT-ND2,999
MT-CO1,MT-ND4,999
MT-CO1,MT-ND5,999
MT-CO1,MTRF1L,407
MT-CO1,NDUFA10,909
MT-CO1,NDUFA11,863
MT-CO1,NDUFA12,874
MT-CO1,NDUFA13,894
MT-CO1,NDUFA2,873
MT-CO1,NDUFA3,860
MT-CO1,NDUFA4,993
MT-CO1,NDUFA4L2,589
MT-CO1,NDUFA5,894
MT-CO1,NDUFA6,884
MT-CO1,NDUFA7,850
MT-CO1,NDUFA8,888
MT-CO1,NDUFA9,984
MT-CO1,NDUFAB1,891
MT-CO1,NDUFB1,864
MT-CO1,NDUFB10,881
MT-CO1,NDUFB11,867
MT-CO1,NDUFB3,870
MT-CO1,NDUFB4,869
MT-CO1,NDUFB5,869
MT-CO1,NDUFB6,909
MT-CO1,NDUFB7,877
MT-CO1,NDUFB8,986
MT-CO1,NDUFB9,882
MT-CO1,NDUFC1,833
MT-CO1,NDUFC2,854
MT-CO1,NDUFS1,988
MT-CO1,NDUFS2,990
MT-CO1,NDUFS3,993
MT-CO1,NDUFS4,931
MT-CO1,NDUFS5,879
MT-CO1,NDUFS6,874
MT-CO1,NDUFS7,977
MT-CO1,NDUFS8,986
MT-CO1,NDUFV1,990
MT-CO1,NDUFV2,987
MT-CO1,NDUFV3,840
MT-CO1,NFKB1,436
MT-CO1,NMRAL1,534
MT-CO1,NRF1,528
MT-CO1,OGDH,608
MT-CO1,OXA1L,518
MT-CO1,PARK7,456
MT-CO1,PDHA1,505
MT-CO1,PDHB,470
MT-CO1,PDHX,444
MT-CO1,PHC3,495
MT-CO1,PMPCA,712
MT-CO1,PMPCB,887
MT-CO1,POLR2B,592
MT-CO1,PTGS1,658
MT-CO1,PXDN,426
MT-CO1,RBX1,429
MT-CO1,RPL13A,415
MT-CO1,RPL8,444
MT-CO1,RPL9,408
MT-CO1,RPLP0,442
MT-CO1,RPS18,414
